Epoch,Train Loss,Train Error,Test Loss,Test Error,Path Norm
1014,0.382014114,0.13344,1.45614895,0.3316,171.868256
1015,0.376666126,0.13242,1.46317601,0.3247,172.229248
1016,0.382687584,0.1347,1.45120761,0.3258,172.244064
1017,0.380027879,0.13414,1.43901176,0.3306,172.365906
1018,0.379610108,0.13238,1.45772843,0.3302,172.465576
1019,0.373929624,0.13004,1.45970099,0.3336,172.886398
1020,0.377742508,0.13126,1.4341575,0.3228,173.120895
1021,0.381710391,0.13218,1.47218314,0.3309,173.036758
1022,0.38293062,0.13324,1.46280886,0.3296,172.976532
1023,0.377986459,0.13026,1.42918354,0.3229,173.109375
1024,0.379406194,0.1323,1.45059815,0.319,173.128418
1025,0.37630193,0.13282,1.46513003,0.32,173.374466
1026,0.383585891,0.13304,1.43762814,0.3238,173.345795
1027,0.374182915,0.1303,1.42013515,0.319,173.542191
1028,0.375966501,0.1316,1.45780032,0.3329,173.774872
1029,0.376195488,0.13214,1.45728368,0.3201,174.165619
1030,0.37868035,0.1338,1.4002172,0.3118,174.37207
1031,0.373324707,0.1314,1.43392245,0.3247,174.573059
1032,0.374000564,0.13096,1.44164958,0.3314,174.828613
1033,0.376516507,0.1309,1.46264396,0.3325,174.99263
1034,0.37910289,0.1324,1.45990108,0.3242,174.986465
1035,0.372668825,0.13092,1.45574957,0.3185,175.325714
1036,0.371589244,0.12962,1.42164173,0.3181,175.608795
1037,0.373765597,0.1303,1.44535511,0.3268,175.774994
1038,0.37651736,0.13126,1.44182511,0.3266,175.901779
1039,0.371200881,0.1287,1.47301442,0.3215,176.157883
1040,0.376595407,0.13142,1.43218423,0.3196,176.300751
1041,0.379395473,0.13326,1.44529048,0.3241,176.170715
1042,0.376464958,0.13198,1.43394462,0.3207,176.348465
1043,0.372289462,0.13026,1.43588874,0.3228,176.677826
1044,0.376538417,0.13232,1.44478702,0.3264,176.937073
1045,0.370619577,0.13064,1.43165513,0.3207,177.227112
1046,0.376901754,0.1333,1.43491248,0.3216,177.310791
1047,0.370698593,0.12904,1.42437409,0.3185,177.489944
1048,0.369523961,0.12882,1.42921278,0.3234,177.710876
1049,0.372441296,0.13062,1.4491754,0.323,177.848389
1050,0.371886075,0.12992,1.47565156,0.3272,177.976715
1051,0.37033553,0.12862,1.43827842,0.3261,178.275604
1052,0.374712406,0.13326,1.45277248,0.3284,178.418121
1053,0.373800872,0.13104,1.46490144,0.3227,178.384552
1054,0.372991938,0.13154,1.48344982,0.3288,178.512024
1055,0.369008258,0.12894,1.41366661,0.3121,178.685699
1056,0.372240666,0.13054,1.48008151,0.3321,178.853165
1057,0.369129761,0.1299,1.46521476,0.326,178.916107
1058,0.36874572,0.12962,1.43716865,0.3189,179.33577
1059,0.371355916,0.1284,1.45058673,0.3213,179.471802
1060,0.371661325,0.12896,1.44735797,0.3269,179.630814
1061,0.369814203,0.13022,1.47940245,0.3307,180.04332
1062,0.369425746,0.12946,1.45198178,0.3232,180.31076
1063,0.36744454,0.12644,1.47692601,0.3292,180.43721
1064,0.37412995,0.13172,1.45495894,0.323,180.388397
1065,0.372756883,0.1298,1.47966381,0.3296,180.512421
1066,0.368474424,0.12912,1.4551252,0.3229,180.784149
1067,0.369905956,0.13064,1.45076857,0.3252,180.91243
1068,0.371653867,0.1309,1.44225744,0.3175,181.07608
1069,0.367701884,0.12856,1.46018525,0.3251,181.282242
1070,0.367901789,0.12904,1.42973909,0.3205,181.580139
1071,0.368492067,0.12942,1.48625636,0.3282,181.720444
1072,0.368000173,0.12816,1.48691006,0.3287,181.924255
1073,0.370478666,0.1301,1.49456136,0.3322,182.078781
1074,0.365040078,0.12846,1.48360542,0.3293,182.268799
1075,0.374230741,0.13136,1.46014132,0.3309,182.250397
1076,0.361594325,0.12796,1.44757383,0.3176,182.723969
1077,0.368278919,0.12806,1.49422564,0.3269,182.859238
1078,0.368669199,0.12814,1.4572553,0.3193,183.018417
1079,0.367386522,0.12816,1.47113106,0.3327,183.123596
1080,0.369231933,0.129,1.48509489,0.3252,183.299332
1081,0.372180947,0.1306,1.46310087,0.3171,183.254547
1082,0.364329065,0.12704,1.48092063,0.321,183.59903
1083,0.368711386,0.12964,1.46037422,0.3169,183.707275
1084,0.37413898,0.1303,1.51985923,0.337,183.563324
1085,0.365295905,0.12854,1.49458558,0.3234,183.825653
1086,0.367190375,0.12972,1.48059112,0.3299,183.934296
1087,0.364380172,0.12706,1.48988114,0.3264,184.16243
1088,0.368702038,0.12824,1.45136775,0.3212,184.1073
1089,0.370044527,0.12932,1.48009125,0.3225,184.15947
1090,0.367421844,0.12996,1.44500964,0.3158,184.437103
1091,0.369163775,0.12964,1.43394747,0.3055,184.619751
1092,0.359257541,0.12614,1.45026446,0.3173,185.082993
1093,0.367930423,0.12966,1.45423977,0.3125,185.098969
1094,0.368547365,0.12958,1.46432057,0.3172,185.089203
1095,0.362495617,0.12688,1.49252434,0.3289,185.490021
1096,0.364306538,0.1284,1.47389541,0.3241,185.667786
1097,0.361817593,0.12628,1.49589806,0.3276,185.965027
1098,0.365601466,0.12858,1.45289801,0.3215,185.968781
1099,0.361549913,0.12674,1.52865894,0.3341,186.186172
1100,0.364825708,0.12762,1.49554322,0.3264,186.301834
1101,0.367819919,0.12736,1.4720502,0.3262,186.276733
1102,0.361265182,0.12766,1.45136431,0.3186,186.530365
1103,0.361797749,0.12768,1.51185914,0.3391,186.762268
1104,0.36110186,0.12812,1.47256254,0.3246,187.00267
1105,0.368259666,0.13098,1.45492837,0.3158,186.939819
1106,0.367604697,0.1298,1.48412815,0.3239,186.955536
1107,0.366885945,0.12726,1.45575707,0.3181,186.925446
1108,0.369349521,0.13024,1.48313482,0.3263,186.841278
1109,0.358329436,0.12456,1.5060567,0.326,187.231003
1110,0.36242887,0.1275,1.45860263,0.3208,187.361481
1111,0.36629051,0.12808,1.4740843,0.3278,187.459747
1112,0.367073009,0.12852,1.49803179,0.3273,187.670593
1113,0.362149057,0.12756,1.45724957,0.3193,187.826965
1114,0.369717457,0.12862,1.49934824,0.332,187.721237
1115,0.360837022,0.12674,1.46134509,0.3241,187.836182
1116,0.369947,0.12856,1.50539652,0.3334,187.716949
1117,0.366146154,0.12884,1.41502787,0.3132,187.708405
1118,0.365535881,0.1286,1.48466382,0.327,187.837051
1119,0.364335402,0.12738,1.49358017,0.3317,188.029083
1120,0.359461092,0.12558,1.45463996,0.3162,188.441833
1121,0.364138059,0.12906,1.48654296,0.3317,188.419754
1122,0.360810998,0.12618,1.4697892,0.3254,188.732513
1123,0.36386828,0.12534,1.49377534,0.333,188.713974
1124,0.358948199,0.12658,1.45960073,0.3208,188.995453
1125,0.35287688,0.1246,1.49628605,0.3227,189.539276
1126,0.365464005,0.12802,1.47390748,0.3214,189.480301
1127,0.364378702,0.12736,1.47460709,0.3189,189.483795
1128,0.361435305,0.12828,1.45564372,0.3252,189.542679
1129,0.363469497,0.12692,1.49053096,0.3261,189.684326
1130,0.359129805,0.12586,1.4960812,0.3287,189.899078
1131,0.359554394,0.1253,1.48813515,0.3322,190.106354
1132,0.366103833,0.12744,1.50101561,0.3279,189.995544
1133,0.357048853,0.12518,1.50316633,0.3322,190.262878
1134,0.364188811,0.12602,1.46318381,0.3192,190.267258
1135,0.36334562,0.12752,1.51401136,0.3279,190.355469
1136,0.363390765,0.12782,1.46469076,0.3283,190.367401
1137,0.364433898,0.12924,1.46890851,0.3227,190.45549
1138,0.361016576,0.12664,1.46665068,0.3285,190.669739
1139,0.357485068,0.1262,1.46001664,0.3193,191.123718
1140,0.356971732,0.1253,1.51650622,0.3337,191.292786
1141,0.355024465,0.1239,1.48131006,0.3239,191.679947
1142,0.355086446,0.12624,1.48228313,0.3178,192.047348
1143,0.353219117,0.12472,1.48493241,0.3281,192.505615
1144,0.35832827,0.12632,1.4696986,0.3196,192.57724
1145,0.357145938,0.12492,1.47256785,0.3125,192.796844
1146,0.357170713,0.12632,1.50319084,0.3333,192.97464
1147,0.360625062,0.1264,1.49677665,0.3299,193.037933
1148,0.354015012,0.12508,1.51247839,0.33,193.371872
1149,0.35840727,0.1256,1.46725178,0.3243,193.528137
1150,0.355739412,0.12458,1.48712901,0.3283,193.86734
1151,0.362236954,0.12716,1.49457219,0.3291,193.891281
1152,0.358867299,0.12464,1.47846846,0.323,193.874207
1153,0.355585816,0.12452,1.49126637,0.3224,194.010773
1154,0.36078175,0.1268,1.50625066,0.3246,194.228348
1155,0.360956984,0.12556,1.4808688,0.3279,194.29538
1156,0.35798318,0.12576,1.4927843,0.3296,194.485626
1157,0.352057626,0.12286,1.48251308,0.3193,194.946564
1158,0.362196605,0.12814,1.43808907,0.3074,194.916504
1159,0.362836159,0.1279,1.48625779,0.3318,194.692657
1160,0.352005435,0.12332,1.49579272,0.3355,195.026367
1161,0.345934536,0.12038,1.48503314,0.3187,195.588501
1162,0.352096733,0.12418,1.48134019,0.3274,195.800003
1163,0.354594803,0.12428,1.52388655,0.332,196.015274
1164,0.357438685,0.12526,1.53053665,0.3331,196.104889
1165,0.362709607,0.12742,1.50977021,0.3222,196.052933
1166,0.362668841,0.12768,1.50205266,0.3206,195.864944
1167,0.364476339,0.12976,1.49455352,0.3299,195.79628
1168,0.353342392,0.12514,1.48001686,0.3191,196.074448
1169,0.352196397,0.12324,1.46133135,0.3297,196.361298
1170,0.354219204,0.12486,1.51437388,0.3316,196.57843
1171,0.354992208,0.1246,1.45318985,0.3226,196.737885
1172,0.361216011,0.1271,1.45188645,0.3189,196.672394
1173,0.353484101,0.12346,1.47497201,0.3298,196.904236
1174,0.354339102,0.1233,1.45665459,0.3201,196.937988
1175,0.35194972,0.12462,1.51326476,0.3305,197.212784
1176,0.359832011,0.12656,1.5166764,0.3284,197.14325
1177,0.35477091,0.12496,1.46465475,0.3158,197.416061
1178,0.352448242,0.1247,1.51989412,0.3309,197.529068
1179,0.349432228,0.12404,1.47653311,0.3222,197.861023
1180,0.360963377,0.12522,1.48234293,0.3175,197.880615
1181,0.349590473,0.12382,1.46810345,0.3197,198.058319
1182,0.354533507,0.1234,1.46765942,0.3179,198.148651
1183,0.353292016,0.1235,1.47066006,0.3191,198.274338
1184,0.352959073,0.12388,1.46911398,0.3193,198.34256
1185,0.356919957,0.12664,1.49423182,0.3253,198.457306
1186,0.353437873,0.12442,1.474758,0.3234,198.722198
1187,0.348719774,0.12134,1.49993703,0.3284,198.973114
1188,0.356438243,0.1259,1.46957281,0.3211,199.024673
1189,0.356001215,0.12468,1.47059992,0.3163,199.103058
1190,0.357129301,0.12482,1.47055692,0.3168,198.963425
1191,0.358454775,0.12538,1.48568371,0.3188,199.05304
1192,0.351839304,0.12264,1.48068295,0.3224,199.220016
1193,0.352016277,0.12346,1.4715298,0.3204,199.420715
1194,0.355931359,0.1254,1.51521506,0.3332,199.391769
1195,0.347273502,0.12142,1.48321998,0.3227,199.714157
1196,0.349705197,0.12412,1.51507808,0.3364,199.998444
1197,0.354300617,0.12458,1.47096191,0.3167,200.100647
1198,0.352971837,0.12378,1.46868061,0.3162,200.127533
1199,0.348237254,0.1234,1.49970637,0.3246,200.575699
1200,0.351218974,0.12288,1.43582235,0.3063,200.792847
1201,0.355862536,0.12536,1.50386913,0.3192,200.656403
1202,0.346268566,0.11958,1.48542003,0.32,201.029175
1203,0.348405299,0.12248,1.48714599,0.3272,201.375183
1204,0.351593414,0.1221,1.54036176,0.3404,201.596191
1205,0.35272205,0.12334,1.46390523,0.3122,201.628799
1206,0.352265064,0.12262,1.46793651,0.3143,201.750839
1207,0.353425094,0.12292,1.4946933,0.3251,201.811539
1208,0.351591242,0.12364,1.53617873,0.329,201.909668
1209,0.348661311,0.12222,1.45002092,0.3088,202.16864
1210,0.351044215,0.12304,1.49261768,0.3289,202.35408
1211,0.353395536,0.1248,1.501462,0.3198,202.49437
1212,0.348727869,0.12314,1.48706334,0.3243,202.659531
1213,0.349902103,0.12344,1.52744428,0.3316,202.692322
1214,0.345241099,0.12094,1.48459424,0.325,203.001297
1215,0.351965186,0.12332,1.52224068,0.3284,203.04657
1216,0.348813242,0.12276,1.55341285,0.3416,203.316757
1217,0.350049891,0.12162,1.48865109,0.3249,203.535095
1218,0.351574957,0.12386,1.50189885,0.3221,203.740143
1219,0.346934717,0.12208,1.46111801,0.3132,203.954346
1220,0.348006599,0.12194,1.52788208,0.3304,204.131348
1221,0.345764195,0.1198,1.50993287,0.3294,204.305939
1222,0.344547081,0.12018,1.50552476,0.3187,204.689911
1223,0.346799201,0.12244,1.52000814,0.326,204.865692
1224,0.349333426,0.1214,1.50924832,0.3334,204.930084
1225,0.347454088,0.12178,1.5454817,0.3312,205.100525
1226,0.346087649,0.1213,1.50071808,0.3213,205.38356
1227,0.344258766,0.12042,1.49047389,0.3186,205.721497
1228,0.349719693,0.12132,1.48633112,0.3185,205.814209
1229,0.345088057,0.1214,1.51424601,0.3267,205.943665
1230,0.353525107,0.1251,1.47673137,0.3133,205.886063
1231,0.342842745,0.12284,1.47468693,0.3157,206.250671
1232,0.348378768,0.12542,1.50657824,0.321,206.403503
1233,0.343000459,0.12056,1.53163033,0.3341,206.657043
1234,0.348665061,0.12128,1.50874001,0.3301,206.723801
1235,0.342608031,0.11952,1.50184277,0.3178,206.92749
1236,0.344686576,0.11994,1.55488942,0.336,207.150543
1237,0.344060974,0.12138,1.53733277,0.3384,207.376343
1238,0.347017158,0.1231,1.52766229,0.3237,207.452713
1239,0.350335121,0.12258,1.50542565,0.3246,207.288361
1240,0.339989005,0.11906,1.55211848,0.3385,207.776794
1241,0.349458682,0.12374,1.50159537,0.3213,207.724884
1242,0.348066722,0.12258,1.53296359,0.3302,207.851807
1243,0.349428058,0.12174,1.47169567,0.3152,207.855499
1244,0.347501918,0.12138,1.49430748,0.3219,207.957443
1245,0.342461434,0.12238,1.52156404,0.3225,208.348572
1246,0.347573238,0.12198,1.50221432,0.3174,208.416992
1247,0.347048946,0.12292,1.51750412,0.3248,208.426666
1248,0.344290687,0.12208,1.53181687,0.3283,208.53833
1249,0.348012946,0.1216,1.53164793,0.3299,208.47171
1250,0.342140524,0.1195,1.57291514,0.336,208.87027
1251,0.338159442,0.11906,1.49170581,0.3158,209.265961
1252,0.340691131,0.12044,1.53391927,0.325,209.696503
1253,0.347485191,0.123,1.47546899,0.3181,209.74147
1254,0.346568255,0.12266,1.49223002,0.3231,209.664337
1255,0.343099132,0.12056,1.51764816,0.3321,209.786774
1256,0.344186796,0.1212,1.48031675,0.3151,209.854904
1257,0.343104164,0.12004,1.49535659,0.3232,210.017929
1258,0.338984145,0.1212,1.48470138,0.3157,210.444183
1259,0.346850665,0.12144,1.4862112,0.3247,210.421722
1260,0.335164856,0.11858,1.49820265,0.3176,210.839874
1261,0.347470968,0.12196,1.52734931,0.3308,210.822601
1262,0.352780604,0.12544,1.5000626,0.3247,210.636932
1263,0.345474996,0.122,1.49545299,0.3172,210.725311
1264,0.348632895,0.12212,1.54003592,0.3324,210.620148
1265,0.343373771,0.12038,1.48683804,0.3197,210.844742
1266,0.341741247,0.11984,1.50866848,0.3251,211.084366
1267,0.342126937,0.1216,1.49841735,0.3191,211.30574
1268,0.338629157,0.12046,1.53078588,0.3213,211.632172
1269,0.343441961,0.11994,1.55489397,0.3296,211.857513
1270,0.345273115,0.1225,1.51231102,0.3261,211.85257
1271,0.346021478,0.12252,1.5246402,0.3224,211.864838
1272,0.349008568,0.12266,1.54985872,0.331,211.794144
1273,0.339749399,0.11792,1.51321891,0.3232,212.025253
1274,0.340813111,0.11954,1.54471746,0.3251,212.092743
1275,0.340373841,0.11868,1.49629381,0.312,212.335373
1276,0.345603694,0.12272,1.52589049,0.3248,212.316132
1277,0.34505059,0.12186,1.51506589,0.3231,212.398987
1278,0.344514523,0.12212,1.51396617,0.3261,212.511612
1279,0.347351002,0.122,1.51898563,0.3276,212.432358
1280,0.346879803,0.12246,1.49338755,0.3205,212.46376
1281,0.341053017,0.12058,1.51515287,0.3247,212.592773
1282,0.340956065,0.12168,1.49127334,0.3153,212.74971
1283,0.343250784,0.1208,1.47048258,0.3151,212.742584
1284,0.345258812,0.12232,1.51464919,0.3277,212.889679
1285,0.340914876,0.12098,1.52232661,0.3316,213.055801
1286,0.341765016,0.12024,1.49976557,0.3174,213.181732
1287,0.338129225,0.11778,1.52843417,0.3291,213.410614
1288,0.340788248,0.12072,1.48739712,0.3137,213.720383
1289,0.339499089,0.11932,1.51207241,0.3243,213.974945
1290,0.341490444,0.12084,1.53285818,0.3253,214.17366
1291,0.33983273,0.11948,1.52477182,0.3261,214.258377
1292,0.341956939,0.1204,1.54437511,0.3341,214.568085
1293,0.340044998,0.11928,1.50093206,0.3225,214.733871
1294,0.342781876,0.11942,1.50336527,0.3186,214.844299
1295,0.33783926,0.11898,1.54071091,0.3292,215.037323
1296,0.338172068,0.11966,1.53527739,0.3272,215.375214
1297,0.339088623,0.12052,1.53774292,0.325,215.783829
1298,0.341321414,0.11906,1.5289562,0.3282,215.796951
1299,0.346699833,0.1224,1.51512886,0.32,215.763351
1300,0.33713833,0.11776,1.50161522,0.3216,216.099319
1301,0.337742191,0.11864,1.53825954,0.3303,216.433517
1302,0.337476488,0.11876,1.54946982,0.3299,216.718109
1303,0.340413742,0.12014,1.50074824,0.3155,216.839447
1304,0.339235057,0.11964,1.51115295,0.3196,216.880768
1305,0.333835859,0.11658,1.50585893,0.3232,217.216965
1306,0.33580187,0.11762,1.46415466,0.3156,217.411957
1307,0.340194025,0.12044,1.51071679,0.3192,217.611176
1308,0.33449839,0.11746,1.56109458,0.3269,217.950851
1309,0.342681171,0.1193,1.51293448,0.3232,217.79007
1310,0.338270828,0.12024,1.5306558,0.3226,217.841675
1311,0.341016217,0.1192,1.54836415,0.335,217.949829
1312,0.334741077,0.1172,1.5181359,0.3229,218.218201
1313,0.350110721,0.12146,1.51751147,0.3206,217.85144
1314,0.337903228,0.11948,1.54308487,0.3304,217.973114
1315,0.339742901,0.12016,1.53818963,0.3211,217.979523
1316,0.334749223,0.11812,1.51119262,0.3172,218.229248
1317,0.338237583,0.11866,1.518842,0.3175,218.416855
1318,0.331984711,0.11828,1.53105479,0.3237,218.663727
1319,0.336498803,0.11598,1.52854309,0.3234,218.880814
1320,0.341218076,0.12006,1.51083135,0.3236,218.818329
1321,0.341856166,0.12026,1.51838826,0.3178,218.707718
1322,0.341727562,0.1201,1.5229355,0.324,218.513916
1323,0.3330447,0.11738,1.52545919,0.3265,218.805038
1324,0.336524237,0.11742,1.53468169,0.3271,219.091919
1325,0.332471286,0.11708,1.52372141,0.3271,219.530655
1326,0.332816777,0.11708,1.52147526,0.3242,219.992615
1327,0.334444246,0.11666,1.4797222,0.3106,220.195923
1328,0.339707557,0.11826,1.5394329,0.3262,220.295258
1329,0.336174844,0.11796,1.55756778,0.3272,220.422272
1330,0.337612139,0.11942,1.54387834,0.3244,220.563354
1331,0.337241518,0.1178,1.56283501,0.3298,220.727966
1332,0.334391238,0.1171,1.50792088,0.3199,220.947037
1333,0.334253517,0.11724,1.51898482,0.3149,221.087982
1334,0.334562947,0.117,1.52495191,0.3192,221.321304
1335,0.331340236,0.11526,1.52033419,0.3249,221.731201
1336,0.334593043,0.11742,1.56233514,0.3235,221.780518
1337,0.336789634,0.11832,1.50376091,0.3204,221.742172
1338,0.333543544,0.1187,1.56530341,0.3261,222.016174
1339,0.331984459,0.11622,1.56774115,0.3338,222.109344
1340,0.32996427,0.11688,1.52129407,0.3203,222.335205
1341,0.332934294,0.11824,1.53359042,0.3266,222.534241
1342,0.334391046,0.1168,1.52385022,0.3189,222.717377
1343,0.33719254,0.11808,1.5240584,0.3198,222.709167
1344,0.334118277,0.1171,1.50860504,0.3162,222.827576
1345,0.337335034,0.11826,1.54105483,0.3225,222.783722
1346,0.334306063,0.118,1.52953813,0.3216,223.007217
1347,0.334633246,0.11822,1.5130945,0.3154,223.115906
1348,0.332398245,0.1179,1.52343269,0.3273,223.276566
1349,0.330530431,0.11866,1.51135322,0.3162,223.704346
1350,0.331292973,0.1164,1.57856847,0.3303,223.848007
1351,0.335773606,0.11916,1.54649867,0.3267,224.013474
1352,0.340715523,0.11972,1.55023182,0.3305,223.836426
1353,0.328343274,0.11604,1.51574956,0.3172,224.135132
1354,0.328914201,0.11566,1.51360802,0.318,224.278351
1355,0.334033611,0.11662,1.52572198,0.323,224.320129
1356,0.337187075,0.11854,1.52329807,0.3196,224.194946
1357,0.332284529,0.11654,1.54068268,0.3226,224.492111
1358,0.327612554,0.11542,1.53257967,0.321,224.772995
1359,0.329186704,0.11598,1.57079269,0.3344,224.999298
1360,0.338362323,0.11976,1.54176685,0.3235,224.965378
1361,0.330758642,0.11586,1.52256002,0.3215,225.275223
1362,0.327344352,0.11684,1.53929345,0.3251,225.775864
1363,0.32660408,0.11694,1.50481984,0.3122,226.169205
1364,0.333182792,0.11566,1.56188165,0.3233,226.156815
1365,0.328935236,0.11598,1.53663456,0.324,226.431763
1366,0.337655641,0.11804,1.53503788,0.3196,226.175491
1367,0.330331111,0.11606,1.52645872,0.3202,226.366058
1368,0.332202014,0.1172,1.55734617,0.328,226.464539
1369,0.331306532,0.11656,1.54192962,0.3204,226.687653
1370,0.329536566,0.11702,1.5696431,0.3235,226.811234
1371,0.329487619,0.11602,1.51655109,0.3183,227.15863
1372,0.328949858,0.116,1.55953231,0.3357,227.316864
1373,0.329784509,0.1157,1.55925892,0.3269,227.558411
1374,0.3393231,0.11964,1.55351719,0.3281,227.422714
1375,0.328134454,0.1148,1.50508708,0.3152,227.695694
1376,0.329472133,0.11698,1.53899439,0.3258,227.936783
1377,0.332735699,0.11778,1.50919494,0.309,228.03923
1378,0.32840908,0.11606,1.55419177,0.3235,228.181458
1379,0.324366282,0.11338,1.57289269,0.3266,228.468048
1380,0.331886245,0.11776,1.53726089,0.3212,228.424713
1381,0.329871174,0.11642,1.62174187,0.3418,228.412994
1382,0.333719009,0.11812,1.53590756,0.325,228.418106
1383,0.329422641,0.11806,1.55571645,0.3344,228.436432
1384,0.32587384,0.11476,1.54375677,0.3235,228.689133
1385,0.327740693,0.11588,1.53862695,0.3189,228.822357
1386,0.334047662,0.11826,1.55591017,0.3237,228.905151
1387,0.333829335,0.11644,1.55297802,0.3227,228.865402
1388,0.330620643,0.11632,1.49846843,0.3165,229.080765
1389,0.320187693,0.11342,1.58675988,0.327,229.698029
1390,0.329982889,0.1158,1.52267992,0.3175,229.62851
1391,0.318125562,0.11286,1.56997053,0.3331,230.146896
1392,0.331182915,0.11768,1.54013189,0.3241,230.293274
1393,0.329476453,0.11472,1.5670789,0.3279,230.30043
1394,0.319408521,0.11232,1.5690285,0.3297,230.725952
1395,0.330076126,0.11816,1.57850083,0.33,230.7005
1396,0.326242135,0.11558,1.56632905,0.3273,230.84613
1397,0.330555861,0.11688,1.5532406,0.3287,230.916672
1398,0.327190147,0.11434,1.50747504,0.3123,230.997955
1399,0.319983477,0.11334,1.5718016,0.3291,231.531372
1400,0.334554233,0.11562,1.56214578,0.3262,231.405899
1401,0.329147791,0.115,1.55627584,0.3195,231.363251
1402,0.330959292,0.11534,1.53621587,0.3235,231.281723
1403,0.326382751,0.11526,1.5507631,0.3244,231.32431
1404,0.336868847,0.1197,1.53274621,0.3189,231.079041
1405,0.333584178,0.11682,1.60318734,0.3336,230.988403
1406,0.323841493,0.11528,1.53795347,0.3251,231.272644
1407,0.325429859,0.11388,1.5549846,0.33,231.534286
1408,0.327474361,0.11522,1.55646578,0.3289,231.589569
1409,0.32872037,0.11586,1.53425839,0.3212,231.670441
1410,0.329354272,0.11536,1.54981304,0.3231,231.735397
1411,0.33227012,0.11766,1.5395273,0.3255,231.80899
1412,0.321323415,0.1139,1.53695266,0.32,232.392792
1413,0.325370413,0.11496,1.60352912,0.3301,232.571487
1414,0.327818827,0.11652,1.55569673,0.3206,232.62204
1415,0.330247446,0.1163,1.55201922,0.3218,232.628662
1416,0.324572169,0.1143,1.55116316,0.321,233.026093
1417,0.327598292,0.11652,1.57544798,0.3318,233.047791
1418,0.325196394,0.11698,1.5542423,0.3228,233.073135
1419,0.328017336,0.11428,1.50747265,0.3123,233.297348
1420,0.323082379,0.11392,1.59366315,0.3292,233.637039
1421,0.323633624,0.11432,1.53082859,0.3267,233.931412
1422,0.323013828,0.11462,1.5428766,0.32,234.131134
1423,0.32233135,0.11304,1.52511599,0.3187,234.360428
1424,0.31918437,0.11262,1.5807919,0.3309,234.774536
1425,0.329000071,0.11514,1.58912569,0.3335,234.706268
1426,0.32409511,0.1143,1.54818086,0.3184,234.655899
1427,0.325606398,0.11556,1.5579779,0.3275,234.785645
1428,0.329707042,0.11584,1.53546072,0.3183,234.668655
1429,0.31805886,0.11312,1.55740636,0.3212,235.122192
1430,0.328934047,0.11652,1.57046069,0.3284,235.248993
1431,0.326121308,0.1152,1.57002014,0.3266,235.233704
1432,0.331673343,0.11724,1.52849419,0.3129,234.929825
1433,0.32653462,0.11678,1.56452897,0.3244,234.994659
1434,0.327211896,0.11664,1.59831009,0.3337,234.947235
1435,0.326882501,0.11602,1.56878535,0.3177,235.052673
1436,0.320703724,0.11482,1.54984697,0.3263,235.391541
1437,0.32102119,0.11382,1.56848099,0.3337,235.667114
1438,0.322998798,0.11268,1.56041769,0.3232,235.975388
1439,0.328958041,0.11562,1.56815796,0.3267,235.796478
1440,0.323831156,0.11472,1.62801826,0.3331,235.806183
1441,0.326643012,0.11628,1.58254573,0.3326,235.751373
1442,0.323598729,0.11382,1.52770557,0.3151,235.850281
1443,0.324311508,0.11468,1.56186193,0.3265,236.004822
1444,0.324170131,0.1148,1.58527841,0.3338,236.087402
1445,0.327521961,0.11614,1.56657328,0.3244,236.196121
1446,0.331434523,0.11586,1.58192426,0.3262,235.988434
1447,0.317394044,0.11036,1.5878307,0.3318,236.342575
1448,0.325408816,0.11396,1.61128799,0.3383,236.407257
1449,0.320431823,0.11198,1.59404052,0.3326,236.833649
1450,0.324353751,0.1153,1.55890545,0.322,236.91684
1451,0.325500174,0.11546,1.55340902,0.321,237.141449
1452,0.324407454,0.11546,1.59038857,0.3329,237.312012
1453,0.318422199,0.11246,1.59357748,0.3325,237.729156
1454,0.320988129,0.1138,1.56940892,0.3268,238.171539
1455,0.322501349,0.11404,1.61203109,0.3338,238.418839
1456,0.31845764,0.1135,1.5969892,0.3171,238.893402
1457,0.321995166,0.11412,1.57113508,0.3312,238.911652
1458,0.321046227,0.11342,1.5240439,0.312,239.096115
1459,0.320782565,0.11354,1.56369143,0.3225,239.357574
1460,0.31979616,0.11352,1.57589778,0.3237,239.457901
1461,0.321224521,0.11188,1.52850688,0.3182,239.606308
1462,0.322311857,0.11522,1.5658996,0.3275,239.746506
1463,0.317229599,0.11188,1.58216996,0.3215,239.888367
1464,0.320345875,0.11166,1.61459253,0.3313,240.106491
1465,0.326106909,0.11588,1.56624731,0.3199,240.011627
1466,0.323321781,0.11442,1.54901632,0.3225,240.117874
1467,0.330860991,0.1163,1.55814055,0.325,239.879318
1468,0.321288383,0.11194,1.59865463,0.3287,240.051422
1469,0.319289084,0.11196,1.59870774,0.3272,240.39801
1470,0.323329365,0.1145,1.60822295,0.3331,240.397751
1471,0.318542471,0.1129,1.5392445,0.317,240.602814
1472,0.323517039,0.1137,1.5574018,0.3287,240.806244
1473,0.325848976,0.11512,1.55254183,0.3242,240.65123
1474,0.32993826,0.11482,1.59115182,0.3313,240.412567
1475,0.32091441,0.11172,1.56107336,0.3235,240.662781
1476,0.32510202,0.11484,1.55725536,0.322,240.592545
1477,0.322859399,0.11458,1.58625315,0.3339,240.550507
1478,0.318222299,0.11314,1.56728195,0.3189,240.781143
1479,0.319072043,0.11252,1.56115166,0.3205,241.169968
1480,0.321597444,0.1133,1.60448179,0.3315,241.353363
