Epoch,Train Loss,Train Error,Test Loss,Test Error,Path Norm,Exact Path Norm
923,1.75053825,0.57588,1.38665295,0.4763,302.299561,40.097104
924,1.75377652,0.58006,1.38268126,0.4757,304.066406,25.6768533
925,1.75472642,0.57846,1.38213334,0.4714,300.704895,39.1903333
926,1.74899757,0.57496,1.37516974,0.4712,304.033661,16.2894353
927,1.75027297,0.57396,1.37649744,0.4686,302.664124,13.7048762
928,1.7533967,0.5761,1.37240851,0.4667,305.947754,45.0190503
929,1.75545355,0.5767,1.37960399,0.4713,304.161255,25.461507
930,1.75324781,0.57626,1.37818255,0.4691,304.329559,32.8679261
931,1.7526999,0.57622,1.38174824,0.4686,308.063416,26.8258377
932,1.75174915,0.57654,1.37996158,0.4681,306.944,49.0102707
933,1.7518587,0.57738,1.38377244,0.4683,307.369568,36.3488869
934,1.7521826,0.57638,1.38008228,0.4702,308.534912,34.2295097
935,1.74867009,0.57656,1.37957055,0.4697,313.179382,23.7369175
936,1.75536663,0.57698,1.38474778,0.4677,306.327209,16.225928
937,1.74714774,0.57342,1.37706531,0.4675,310.124176,53.6087662
938,1.75214963,0.5765,1.37513405,0.4682,307.59137,14.1657092
939,1.75246781,0.57872,1.38090338,0.4719,312.431213,44.6963163
940,1.75007379,0.57536,1.38214905,0.4766,308.878632,25.2227852
941,1.7508841,0.57194,1.38008511,0.472,309.882263,40.3570328
942,1.74989077,0.5758,1.39405711,0.4737,312.129669,42.6359397
943,1.75219288,0.57522,1.38857595,0.4689,315.095032,36.2664713
944,1.74857866,0.57616,1.37907526,0.4673,315.79068,43.6306866
945,1.75004662,0.57562,1.37676559,0.4655,313.853882,68.7470323
946,1.7500506,0.57524,1.37797301,0.4721,317.568451,25.3870522
947,1.75073131,0.57304,1.37298815,0.4683,322.10968,15.0526569
948,1.74927404,0.57396,1.37829979,0.4708,315.682556,29.4553318
949,1.75197057,0.57724,1.37734089,0.4706,312.903839,33.3939132
950,1.74900663,0.57558,1.38428629,0.4739,315.206207,9.85722847
951,1.75314774,0.57812,1.38144476,0.4679,314.248169,38.6499867
952,1.75050106,0.57508,1.37871429,0.4676,317.083649,54.6929987
953,1.74767904,0.57406,1.3924079,0.4745,318.680237,50.4128126
954,1.75112172,0.57554,1.37960204,0.4703,319.891418,20.0300796
955,1.7510152,0.57554,1.37645692,0.4683,320.724213,61.5875817
956,1.7518188,0.5743,1.38864914,0.4716,319.375671,57.5384661
957,1.75151683,0.57544,1.37230371,0.4687,317.030548,60.9207129
958,1.75069906,0.57622,1.39123375,0.4757,320.321899,49.1602652
959,1.75178134,0.57532,1.37409355,0.4691,319.329773,36.3033743
960,1.75093041,0.5733,1.37618707,0.471,321.872925,35.6156409
961,1.75283849,0.57348,1.37803156,0.4694,316.748352,25.3856447
962,1.7502913,0.57382,1.37423927,0.4665,319.573151,39.8042276
963,1.75110484,0.5759,1.37782604,0.468,320.382385,30.8852802
964,1.75223367,0.57642,1.37164316,0.4631,320.837952,28.3001992
965,1.75153071,0.5735,1.38618596,0.4672,318.153412,58.3855389
966,1.74993843,0.5763,1.37001604,0.4658,321.165497,55.9252825
967,1.75143463,0.57604,1.37643584,0.4705,318.24353,37.9005007
968,1.74747558,0.57162,1.37407247,0.4652,320.435791,49.0195826
969,1.75029102,0.5754,1.37335543,0.4661,326.189972,6.5499448
970,1.75148568,0.57664,1.37019624,0.4694,324.420837,49.1001152
971,1.74867388,0.57752,1.37215644,0.4693,325.738281,4.51003293
972,1.75041868,0.57346,1.38444287,0.4735,325.011993,42.2676391
973,1.74950903,0.57368,1.38048338,0.4727,326.365662,20.9362904
974,1.74906973,0.57326,1.37312579,0.4698,328.393402,12.8916832
975,1.74700305,0.5714,1.37779584,0.4676,327.622314,6.69783714
976,1.75090404,0.57464,1.37613174,0.4689,326.830627,55.7462398
977,1.75143828,0.57402,1.37099207,0.4666,326.139526,15.5668409
978,1.74736173,0.5725,1.37773608,0.4658,327.187195,30.8117988
979,1.74985568,0.57456,1.37658369,0.468,333.427734,27.9724237
980,1.75240507,0.5754,1.37927456,0.4673,332.89386,21.9463286
981,1.74712124,0.57208,1.37975863,0.4664,333.835602,24.9926343
982,1.74593713,0.57374,1.37386914,0.4678,334.214966,38.989898
983,1.74896796,0.5746,1.372194,0.4686,331.607178,32.2925518
984,1.75149613,0.5774,1.37081913,0.4678,332.766541,26.0354241
985,1.74579307,0.57238,1.3716343,0.4667,335.532684,38.1434572
986,1.75031732,0.57676,1.37807741,0.4649,335.99118,42.1302037
987,1.75039276,0.57476,1.37444847,0.4689,336.821686,14.7305713
988,1.75234179,0.57652,1.37530612,0.4677,332.289429,21.6258562
989,1.7487905,0.57312,1.38309096,0.4686,337.194031,27.67837
990,1.7496079,0.57312,1.36571468,0.4637,339.53302,45.9365545
991,1.7490688,0.5741,1.37747212,0.4708,339.288544,36.4337253
992,1.7482841,0.5735,1.3731803,0.4712,340.425873,28.3652414
993,1.75095101,0.5764,1.37728732,0.4722,341.235718,40.3566242
994,1.75157772,0.57464,1.37394275,0.4674,335.474304,44.2693396
995,1.75066955,0.57454,1.37159419,0.4676,342.533417,36.9163425
996,1.74924485,0.575,1.37363677,0.4692,338.181061,44.5854702
997,1.75158281,0.57718,1.37548492,0.469,340.64502,35.3217826
998,1.74684136,0.57234,1.37299037,0.4646,337.510132,18.9504848
999,1.75039837,0.57482,1.37278954,0.4664,343.134308,16.962755
1000,1.74797282,0.57568,1.37594037,0.4654,341.630676,27.3254158
1001,1.74734983,0.57238,1.37156519,0.4679,344.072998,34.2001124
1002,1.74880472,0.57224,1.37642495,0.468,344.047455,35.8708734
1003,1.74518151,0.5745,1.37193887,0.4682,345.03363,44.5735408
1004,1.75058122,0.57544,1.37180167,0.4686,343.082397,6.21372853
1005,1.75183738,0.57502,1.37260326,0.466,346.524994,22.4336128
1006,1.75066028,0.57478,1.37252838,0.4636,347.299011,39.254641
1007,1.74883661,0.5753,1.37594785,0.4667,339.886963,53.1755894
1008,1.74958538,0.57628,1.37468776,0.47,348.340027,30.9844645
1009,1.74871128,0.57312,1.3672407,0.4679,347.343231,14.7792962
1010,1.75102551,0.57544,1.37504821,0.4714,344.427979,50.1520056
1011,1.7489426,0.57536,1.37320565,0.4689,348.279907,30.7918931
1012,1.75001608,0.57392,1.37083388,0.4698,349.408447,40.7779565
1013,1.74893565,0.57596,1.37504772,0.4668,353.692871,26.5417236
1014,1.74636923,0.57484,1.37324763,0.4647,350.475769,23.7016138
1015,1.75083011,0.57644,1.37541245,0.4696,350.463013,45.2106684
1016,1.74655856,0.5732,1.37881296,0.4717,354.929993,8.43102952
1017,1.74672321,0.57254,1.37540332,0.4649,352.527679,38.0071812
1018,1.74949924,0.57216,1.37154845,0.4679,352.916351,34.4895889
1019,1.74579169,0.57306,1.36859541,0.4702,354.425293,23.7343402
1020,1.74839528,0.57344,1.37522192,0.4684,351.803558,28.7651411
1021,1.74988287,0.57518,1.37040524,0.464,354.324524,59.9751242
1022,1.74951528,0.57434,1.38597088,0.4725,351.318909,3.17948246
1023,1.74957058,0.57516,1.37585929,0.4669,353.155762,31.4029937
1024,1.74756191,0.57292,1.37210388,0.4698,352.162415,5.94611399
1025,1.75129132,0.57664,1.38377543,0.4713,351.906738,15.9265461
1026,1.74669669,0.57488,1.37609489,0.4652,360.019897,71.717376
1027,1.74844336,0.57544,1.36874497,0.4631,361.1185,45.02413
1028,1.74796591,0.5741,1.36379826,0.4645,358.096863,54.4010207
1029,1.74597729,0.57398,1.3669871,0.4659,355.632507,30.6138732
1030,1.74884972,0.5744,1.37813803,0.4698,358.582611,31.1275394
1031,1.74761337,0.57172,1.37359942,0.4709,357.913086,22.8983343
1032,1.74980762,0.57468,1.36697633,0.4653,361.03244,28.9673126
1033,1.75233786,0.57412,1.3810117,0.4695,358.644867,6.34571702
1034,1.74959053,0.57688,1.37178357,0.4659,361.148743,46.6402893
1035,1.74669466,0.57186,1.37177868,0.4691,363.282562,29.5063333
1036,1.74667163,0.57344,1.37310861,0.4674,364.638977,52.6930409
1037,1.74666511,0.57272,1.37342489,0.4708,364.452881,33.3934089
1038,1.74678969,0.573,1.36746674,0.4659,367.687286,29.7278516
1039,1.75028635,0.57476,1.37176241,0.4644,368.507172,30.708359
1040,1.74856282,0.57414,1.36844194,0.4658,368.413116,41.3025518
1041,1.74674958,0.57224,1.37112504,0.4658,365.51001,52.3169977
1042,1.74570673,0.5723,1.3770548,0.4681,368.555054,46.9833573
1043,1.74438168,0.57164,1.37249544,0.4652,367.571228,32.0469668
1044,1.74596699,0.57526,1.36664012,0.4666,371.770203,61.6404929
1045,1.74523151,0.57224,1.37052987,0.4666,374.244507,59.8784676
1046,1.74807203,0.57156,1.37866996,0.4693,367.774658,51.5596787
1047,1.74544157,0.57078,1.36910199,0.464,369.718445,19.4375281
1048,1.74717285,0.56942,1.37270434,0.4645,371.900269,42.3354715
1049,1.74715246,0.57306,1.37445135,0.4677,373.332825,62.0657615
1050,1.75000442,0.5748,1.37431359,0.4672,373.349304,51.3014972
1051,1.74825735,0.5738,1.37075774,0.4683,375.497742,39.5521327
1052,1.74819026,0.57404,1.36418724,0.4651,373.025574,45.3109462
1053,1.75065759,0.5732,1.37608322,0.4681,374.600098,22.3729125
1054,1.74675497,0.57188,1.36980701,0.4664,371.22226,34.9882717
1055,1.74418092,0.57234,1.37554177,0.4684,375.479797,44.1467713
1056,1.74588518,0.57198,1.37038471,0.469,377.498993,51.2490663
1057,1.7495992,0.57198,1.3689169,0.4656,374.315247,29.0369847
1058,1.7458338,0.57082,1.37087691,0.4673,379.603577,41.7983054
1059,1.74510089,0.57258,1.37395858,0.468,373.988708,79.5755943
1060,1.74279457,0.56988,1.36886954,0.4685,381.240936,16.1585183
1061,1.74965367,0.57298,1.38278902,0.4687,377.629608,42.6757635
1062,1.74498421,0.57072,1.3706881,0.4659,381.245758,48.1977518
1063,1.74821605,0.57328,1.36841316,0.4644,384.845947,17.6676394
1064,1.74387488,0.57386,1.37393435,0.4671,385.911224,28.7735254
1065,1.74680162,0.5717,1.36500419,0.4631,382.591461,36.3190942
1066,1.74572239,0.57374,1.37477024,0.4652,385.449097,75.724075
1067,1.74277918,0.57272,1.36908624,0.4673,385.635773,24.9175417
1068,1.74772675,0.57276,1.3840927,0.4681,385.351868,40.3345824
1069,1.7456717,0.57176,1.37091492,0.4639,389.234619,27.0058695
1070,1.74780317,0.57302,1.36631503,0.4668,388.636414,22.6665935
1071,1.74619805,0.57174,1.3706876,0.4645,388.325195,40.9867352
1072,1.74465776,0.57298,1.37356282,0.4702,383.368713,20.4709201
1073,1.74526367,0.5734,1.36721766,0.4671,383.52887,16.1329209
1074,1.74597186,0.5715,1.38464874,0.4712,388.814484,9.38533463
1075,1.74618719,0.5694,1.36785738,0.4644,387.451538,39.9915932
1076,1.74550878,0.57212,1.36910532,0.4666,393.785004,18.6879429
1077,1.74766923,0.57,1.36530167,0.4659,394.473328,11.9322181
1078,1.74668047,0.57242,1.37230157,0.4656,396.344574,30.5089079
1079,1.74255773,0.57226,1.37428892,0.4689,395.190186,43.6500781
1080,1.74609183,0.57142,1.3748061,0.4656,394.064331,17.2247773
1081,1.74500882,0.57484,1.3678878,0.4639,394.275909,28.1325025
1082,1.75001613,0.57752,1.36592615,0.463,395.870972,50.3145628
1083,1.74583772,0.57264,1.36663899,0.4636,393.700867,40.0073175
1084,1.74799286,0.5744,1.36851578,0.4651,395.412598,23.0866811
1085,1.74399819,0.5703,1.36944569,0.4693,394.210022,44.9029735
1086,1.74511463,0.57198,1.37214795,0.4632,395.469025,24.2866496
1087,1.74573587,0.57356,1.37386649,0.4693,393.649353,35.7635793
1088,1.74559869,0.57432,1.37736396,0.4679,402.296021,31.9146484
1089,1.74727746,0.57354,1.37641032,0.4665,397.75946,35.4444211
1090,1.7446526,0.57312,1.36924289,0.4665,401.127228,80.4381297
1091,1.74742334,0.57216,1.36803552,0.4636,396.832214,0.0237802011
1092,1.7442008,0.57356,1.36697337,0.4624,393.215759,34.4305045
1093,1.74350908,0.57084,1.36709554,0.4595,398.384277,55.5338663
1094,1.74375096,0.57164,1.37348029,0.4671,399.985291,-13.3593186
1095,1.74340725,0.57364,1.36418448,0.464,408.169922,21.441787
1096,1.74695706,0.57262,1.36471909,0.464,403.095154,-7.7078548
1097,1.74161451,0.57206,1.36479581,0.4646,407.147369,23.0053531
1098,1.74299147,0.5711,1.36766478,0.4661,412.200104,50.839691
1099,1.74253155,0.57126,1.37049303,0.4655,413.863953,18.3770709
1100,1.74012177,0.56882,1.36748268,0.4629,415.181519,1.19845497
1101,1.74436473,0.5727,1.37329536,0.4651,410.108093,37.6241617
1102,1.74457946,0.5722,1.37275806,0.4657,412.172424,63.7457726
1103,1.74406284,0.57056,1.37059191,0.4663,407.664062,40.8614113
1104,1.74319525,0.5726,1.36567705,0.4635,411.849548,73.9215962
1105,1.74725912,0.57272,1.37187492,0.464,408.611053,45.7854035
1106,1.74253883,0.56862,1.38349255,0.4671,407.357117,29.0094681
1107,1.74186431,0.5722,1.36388756,0.4659,408.459961,13.943877
1108,1.74558631,0.57212,1.3764749,0.4708,407.775391,27.26236
1109,1.74442147,0.57328,1.37826009,0.4691,411.433929,31.9007864
1110,1.7455697,0.57374,1.37821083,0.4728,413.167938,16.4275988
1111,1.74455935,0.5715,1.36735688,0.4687,415.049194,48.9719847
1112,1.7458694,0.57434,1.36811279,0.4659,416.048279,25.6141377
1113,1.74477905,0.57216,1.36437855,0.4617,414.077026,36.3286745
1114,1.74571988,0.56896,1.37014517,0.4639,414.449768,48.0662822
1115,1.74596003,0.57232,1.3675115,0.4667,422.593231,52.5656063
1116,1.74415458,0.56946,1.36784246,0.4688,420.756927,39.9953517
1117,1.74292262,0.5689,1.36604619,0.4648,419.971313,42.0670505
1118,1.74436147,0.57072,1.36443335,0.4643,421.82077,41.6473791
1119,1.74352276,0.57148,1.36620963,0.465,417.466888,15.7761002
1120,1.74282891,0.56912,1.36807422,0.4629,423.450775,46.4260671
1121,1.74186625,0.57048,1.36713196,0.4636,419.360168,54.3954699
1122,1.74459646,0.57108,1.36692976,0.4621,420.879639,69.5807743
1123,1.74517939,0.5733,1.38830939,0.4712,419.646423,11.1574273
1124,1.74292692,0.57118,1.37207667,0.4657,419.879883,37.4439715
1125,1.74423194,0.57026,1.36653767,0.4606,420.612701,58.8064519
1126,1.7464791,0.5714,1.37833215,0.4678,420.383057,32.0845255
1127,1.74179006,0.56958,1.37619577,0.4657,420.964569,45.725592
1128,1.73974979,0.57416,1.37377247,0.462,422.506836,52.912334
1129,1.74393108,0.57108,1.3699212,0.4632,420.681732,55.6082838
1130,1.74544536,0.57438,1.36640522,0.4636,422.248047,25.353144
1131,1.74558115,0.57194,1.36315272,0.4607,424.54303,66.0496632
1132,1.7456542,0.57142,1.3669986,0.4613,424.927277,43.9946138
1133,1.74471806,0.57208,1.36609417,0.4647,423.08139,18.9930467
1134,1.74068409,0.5715,1.36620893,0.4619,424.585571,55.1981164
1135,1.74709162,0.57174,1.36496172,0.463,426.468811,46.2988421
1136,1.74676838,0.57428,1.36770557,0.4632,427.787323,12.4812324
1137,1.74403159,0.57268,1.36887485,0.4645,431.204468,28.9728561
1138,1.74211028,0.5706,1.36446208,0.463,432.794434,36.3636045
1139,1.74370276,0.5715,1.36428189,0.4637,435.034302,47.5867085
1140,1.74148201,0.56978,1.36059494,0.4624,432.855103,43.7216088
1141,1.74406521,0.57106,1.36397445,0.4648,429.843292,32.8632271
1142,1.7424257,0.57104,1.36336687,0.4632,435.719116,68.549891
1143,1.74327421,0.5717,1.3690892,0.4639,424.65744,36.9950264
1144,1.74219389,0.57218,1.37240293,0.462,431.421783,14.6602985
1145,1.74173899,0.57176,1.36360121,0.4618,435.738617,33.8379361
1146,1.74556291,0.57316,1.36779865,0.467,436.125671,59.4602006
1147,1.74322658,0.5731,1.36844028,0.4671,431.764771,33.9605069
1148,1.74583778,0.57194,1.36793696,0.4622,440.645325,57.2828261
1149,1.7433747,0.5697,1.36884738,0.4647,437.754395,24.7883319
1150,1.74882891,0.57464,1.36846148,0.4629,437.717102,46.0201947
1151,1.7436844,0.5737,1.36490201,0.4658,437.769806,-15.9537125
1152,1.7416058,0.57084,1.36341757,0.4635,436.574707,27.5980642
1153,1.74120754,0.56902,1.37296172,0.467,438.582886,42.91524
1154,1.74373236,0.57136,1.36326913,0.4605,442.701355,72.4247906
1155,1.74710908,0.57242,1.36577706,0.4662,443.048737,45.7712659
1156,1.74319091,0.57254,1.36498299,0.4659,442.218353,39.2841732
1157,1.74370106,0.57074,1.36652553,0.4644,439.718781,49.4848389
1158,1.73960109,0.57034,1.36935025,0.4625,443.127167,52.0024053
1159,1.7411615,0.57012,1.37007857,0.4672,443.064819,38.4832415
1160,1.7453352,0.57156,1.36398625,0.4631,444.876434,56.4534707
1161,1.74376099,0.57148,1.36145862,0.4667,445.466919,53.5230022
1162,1.74094685,0.57176,1.36063523,0.4629,442.153809,28.7294196
1163,1.74053337,0.57102,1.36082583,0.4638,440.072235,48.4558243
1164,1.74606613,0.57302,1.37806824,0.4706,441.618225,19.9863832
1165,1.74100588,0.56956,1.36172679,0.4632,441.846161,27.7411423
1166,1.74659909,0.57254,1.36596426,0.4615,444.680878,36.702265
1167,1.74498914,0.56954,1.36449463,0.4657,443.729584,31.9866399
1168,1.74283537,0.57194,1.35629567,0.4633,444.28363,20.7569349
1169,1.74090598,0.56954,1.36497537,0.4625,444.807861,43.4491986
1170,1.74116321,0.57088,1.3638622,0.4627,444.476318,15.5855128
1171,1.74428273,0.57152,1.36668497,0.4604,450.659271,8.99916462
1172,1.7416811,0.57092,1.36349476,0.4653,448.396576,25.1229049
1173,1.74084077,0.5687,1.36364077,0.4643,455.006958,24.1917839
1174,1.7406016,0.56934,1.36652609,0.4647,456.721466,46.3742864
1175,1.74326426,0.56954,1.36534307,0.4613,453.380646,32.1745815
1176,1.74224809,0.56966,1.36536036,0.4634,456.666168,27.1940749
1177,1.7424447,0.57198,1.3629322,0.4616,453.175598,25.7663616
1178,1.73798288,0.5691,1.36763437,0.4624,455.109039,31.4073093
1179,1.74161216,0.56898,1.36770161,0.4619,454.646942,15.2083754
1180,1.74347978,0.57064,1.36403095,0.4646,454.157959,44.3974727
1181,1.74168668,0.57258,1.36504189,0.4589,456.995605,47.702659
1182,1.742991,0.57072,1.36745303,0.461,458.684723,53.6874413
1183,1.74321091,0.57348,1.37140493,0.4666,464.625488,39.6537002
1184,1.7458297,0.5726,1.36782676,0.461,465.846375,15.8715345
1185,1.74293392,0.57096,1.35720039,0.4595,461.765198,31.6589345
1186,1.74193025,0.5683,1.36419657,0.4626,464.406525,36.7331474
1187,1.74189404,0.57196,1.36438512,0.4612,462.489258,45.9680875
1188,1.74186096,0.5715,1.36218794,0.4603,467.736145,36.9907462
1189,1.74627359,0.57176,1.36373115,0.463,462.845886,18.065217
1190,1.7406049,0.57064,1.35794744,0.4613,466.020874,72.8705439
1191,1.74038018,0.5708,1.36542495,0.4627,467.046387,67.8116001
1192,1.74194113,0.57084,1.35989452,0.4591,468.449615,65.5303056
1193,1.7467939,0.5719,1.36697807,0.459,464.571075,50.8800303
1194,1.74090588,0.56926,1.36244671,0.4605,470.969788,60.5276549
1195,1.74275541,0.57214,1.36554828,0.4607,468.92981,47.3181036
1196,1.74207788,0.57034,1.3573113,0.4603,470.825012,34.0594252
1197,1.74055369,0.57088,1.36763966,0.4647,470.075317,49.707433
1198,1.74311937,0.57224,1.36275496,0.4617,464.686951,17.6078385
1199,1.74294601,0.5711,1.36795312,0.4633,472.084869,29.8067328
1200,1.74153829,0.5722,1.36840052,0.463,469.090576,34.992328
1201,1.73980384,0.56914,1.3556556,0.4605,471.254486,48.3639937
1202,1.74022524,0.5697,1.3637727,0.4583,466.047729,14.8131904
1203,1.7442275,0.56992,1.37064801,0.4615,464.911072,29.9653603
1204,1.74004083,0.56902,1.36804209,0.4628,467.458618,41.3327494
1205,1.74109204,0.56962,1.36787049,0.4636,468.221069,71.7568523
1206,1.74337454,0.57006,1.36790497,0.4629,472.243896,69.2371656
1207,1.73952944,0.57064,1.35780616,0.4608,470.463989,26.2387099
1208,1.74297729,0.56842,1.36168567,0.4609,468.878906,40.1511266
1209,1.74237286,0.56944,1.37661928,0.4656,470.2901,20.6919242
1210,1.74005891,0.57002,1.36577467,0.4624,470.658905,48.934677
1211,1.73960943,0.56932,1.35737939,0.4578,471.477631,38.8063547
1212,1.74204133,0.56712,1.36258406,0.4621,469.815643,29.0235906
1213,1.74017864,0.5694,1.36284167,0.4659,472.363617,59.1164937
1214,1.74215047,0.57088,1.36499283,0.4605,472.545837,57.1765039
1215,1.74280883,0.57004,1.36158274,0.4597,476.656982,40.4928491
1216,1.73860409,0.56926,1.36919324,0.4651,479.140625,51.9045655
1217,1.73690482,0.56888,1.37985798,0.4692,476.696747,1.67360771
1218,1.74368061,0.57002,1.36167341,0.4634,476.526184,44.1679286
1219,1.73888822,0.5693,1.36331216,0.46,484.668427,58.7806234
1220,1.74253086,0.57244,1.36227822,0.4605,479.084137,3.2006534
1221,1.73951291,0.57032,1.36056583,0.4573,487.20694,50.0747835
1222,1.74194433,0.5712,1.36245092,0.4636,479.918213,54.249409
1223,1.74120258,0.57198,1.36188805,0.461,485.531616,17.8113998
1224,1.74223376,0.56968,1.35827634,0.4594,482.384521,57.6944002
1225,1.74023686,0.57032,1.35799982,0.4574,484.441101,35.0237079
1226,1.73776127,0.568,1.3549204,0.4601,483.09021,2.38790807
1227,1.74031704,0.57066,1.35872032,0.4618,492.159882,34.1672551
1228,1.73844107,0.56832,1.36450242,0.4603,486.600616,44.2912376
1229,1.74130136,0.57166,1.35429056,0.4586,491.194519,18.8521478
1230,1.74212818,0.57054,1.36935935,0.4635,485.967499,30.7888812
1231,1.74106208,0.57216,1.35820549,0.4607,489.830078,35.2464686
1232,1.74408933,0.57202,1.3619148,0.4619,489.195129,53.294301
1233,1.74130455,0.56946,1.36187358,0.4639,483.395416,26.231614
1234,1.74502772,0.57144,1.35526669,0.4597,486.856445,-10.5440127
1235,1.74078383,0.57202,1.3621701,0.4634,484.9552,23.9142557
1236,1.73782342,0.56674,1.36100362,0.4611,485.104187,59.8275409
1237,1.73641809,0.56742,1.36091897,0.4618,497.659424,53.3299513
1238,1.73988371,0.56938,1.36494867,0.4623,494.245667,65.4242376
1239,1.74079048,0.5701,1.36460398,0.4579,497.057526,59.757928
1240,1.74271294,0.56938,1.36631913,0.4609,498.525604,49.8320667
1241,1.74052566,0.56942,1.36687722,0.4635,498.502899,40.7010769
1242,1.74354692,0.57202,1.36873613,0.4609,499.319153,-0.681191347
1243,1.74148779,0.56904,1.35745083,0.4577,498.894775,35.5758009
1244,1.73872872,0.56836,1.35924485,0.4605,498.103577,14.3500078
1245,1.73950095,0.57166,1.36068163,0.4609,497.393524,30.4893353
1246,1.73986183,0.56756,1.36123433,0.4613,499.36319,18.6919226
1247,1.73862957,0.56994,1.35326705,0.4597,499.231964,54.1373821
1248,1.74216476,0.57096,1.3645301,0.4636,500.273407,39.9750829
1249,1.74073626,0.56936,1.36012342,0.4622,500.918854,-1.07801065
1250,1.74231941,0.57032,1.35816973,0.4596,497.880981,29.0728177
1251,1.74004205,0.56998,1.35503428,0.4595,501.415588,33.112013
1252,1.7377547,0.57064,1.38081583,0.4664,497.760345,32.2096837
1253,1.74206853,0.56934,1.35887975,0.4589,503.766785,3.09145012
1254,1.73913018,0.57018,1.35735006,0.4599,496.525085,19.5864697
1255,1.74389243,0.57062,1.35698696,0.4626,503.447723,-1.63586518
1256,1.73998167,0.56962,1.35481776,0.4593,503.608826,17.8612647
1257,1.74130707,0.57212,1.36519896,0.4604,508.322571,40.1062752
1258,1.7396231,0.56872,1.35432634,0.4577,503.630859,52.096536
1259,1.73877644,0.56694,1.36435935,0.4573,503.088928,51.8228229
1260,1.74079573,0.5702,1.36612365,0.4591,509.022522,35.6170736
1261,1.73984127,0.5695,1.34961623,0.4563,510.667053,10.9558769
1262,1.74135317,0.57048,1.36170475,0.4603,502.638672,64.3514032
1263,1.74022451,0.56826,1.36013046,0.4597,504.851532,28.4442149
1264,1.74115963,0.5721,1.36059179,0.4557,507.47052,42.9642739
1265,1.73816325,0.56834,1.37267828,0.4643,505.497986,40.4416884
1266,1.73912952,0.56756,1.36102237,0.4619,507.63147,48.3504962
1267,1.74048988,0.56912,1.36279531,0.4609,504.833557,20.9981076
1268,1.74024078,0.5693,1.3610935,0.4596,507.773071,35.5869442
1269,1.73783576,0.56766,1.35318715,0.4613,514.186462,27.2454183
1270,1.73813417,0.56908,1.36461077,0.4629,515.722412,61.380576
1271,1.73818426,0.56916,1.3675204,0.4667,514.511536,39.3553364
1272,1.74054396,0.5678,1.36324938,0.4587,515.507812,37.2728836
1273,1.73975577,0.56984,1.35445157,0.4559,513.895752,-10.9357884
1274,1.74267297,0.57038,1.35749787,0.4603,521.954956,42.9449397
1275,1.73785979,0.56856,1.35395185,0.4593,522.077759,34.3195216
1276,1.74359257,0.56978,1.36174798,0.4625,517.572937,17.2256994
1277,1.74052128,0.57076,1.3615155,0.4588,516.221619,33.8184273
1278,1.73956626,0.56924,1.35937583,0.4594,521.420227,40.4503989
1279,1.73905507,0.56878,1.36288799,0.4601,516.492981,42.6713646
1280,1.74356086,0.57094,1.36899331,0.4628,516.183594,22.3240958
1281,1.73779132,0.568,1.35417901,0.4579,519.779602,5.22850571
1282,1.73815744,0.57134,1.36536547,0.4597,513.553894,52.4583794
1283,1.73585673,0.56662,1.35803573,0.461,520.589233,51.1914258
1284,1.73786824,0.56902,1.36089757,0.4577,523.592651,27.255343
1285,1.73743007,0.56796,1.36008195,0.4603,530.104492,21.4459263
1286,1.73500944,0.56734,1.36052335,0.4586,521.353149,58.0743993
1287,1.73862083,0.57058,1.35495895,0.458,528.686768,18.3161945
1288,1.74130844,0.57052,1.35489491,0.456,525.363342,38.5685063
1289,1.74065976,0.56994,1.36369573,0.4597,522.028625,44.2625117
1290,1.73732056,0.56966,1.3583957,0.4597,523.478394,42.7596315
1291,1.74179646,0.56964,1.35970851,0.457,533.073975,16.9859506
1292,1.73837281,0.56812,1.35784414,0.4595,534.325867,55.1445556
1293,1.73909996,0.56892,1.3582075,0.4609,538.941406,2.8350893
1294,1.74025751,0.5703,1.35287252,0.4576,536.761719,-16.8849792
1295,1.73852927,0.56868,1.35194022,0.4577,528.748047,58.7372222
1296,1.74093479,0.57036,1.35580651,0.4585,536.760132,60.9175929
1297,1.7406966,0.5691,1.35841778,0.4563,541.044434,50.5875572
1298,1.73877708,0.56966,1.3553427,0.4564,530.296997,22.9839323
1299,1.7394494,0.57014,1.36441318,0.4608,535.724121,54.0014047
1300,1.74008225,0.56764,1.36671644,0.4647,531.747375,41.7418355
1301,1.7349052,0.56828,1.3622608,0.462,530.900391,59.2124336
1302,1.74460503,0.57198,1.35574641,0.4558,538.061218,49.996103
1303,1.73596744,0.5677,1.35872067,0.4579,531.980164,32.4480135
1304,1.73866683,0.56874,1.35984458,0.4556,535.252563,61.0446078
1305,1.74221082,0.57082,1.3553166,0.4558,528.05603,36.262737
1306,1.74013383,0.57108,1.36326435,0.4602,535.980591,30.7121517
1307,1.73462176,0.56932,1.36151323,0.458,535.597656,16.0770826
1308,1.73718314,0.56894,1.36382177,0.4589,536.455933,50.4964647
1309,1.73943138,0.5679,1.35860715,0.4575,539.083252,62.1270442
1310,1.7358972,0.56588,1.35569516,0.4615,539.733643,37.7422487
1311,1.74040727,0.56988,1.3560825,0.4588,542.164856,68.3399679
1312,1.7388691,0.567,1.36073615,0.4607,543.552124,30.3203297
1313,1.73998501,0.56934,1.35578908,0.4556,540.559998,39.9200781
