Epoch,Train Loss,Train Error,Test Loss,Test Error,Path Norm
995,0.0280738103,0.00942,2.0750172,0.251,125.349167
996,0.0316204356,0.01028,2.07467777,0.2577,125.180573
997,0.0270103205,0.00928,1.99561009,0.2387,125.40284
998,0.0267036203,0.00916,2.05211607,0.2533,125.572998
999,0.0318642467,0.00998,2.07342642,0.2593,125.267128
1000,0.0285147601,0.00916,1.99366156,0.2451,125.317078
1001,0.0305486659,0.01042,2.01602745,0.2438,125.294418
1002,0.0264185349,0.00902,2.02377212,0.2392,125.611496
1003,0.0264944391,0.0087,2.07008332,0.2406,125.91507
1004,0.0281988973,0.0094,2.06503861,0.2491,125.876343
1005,0.0280421545,0.0096,2.06207089,0.2478,126.103989
1006,0.0265848222,0.00858,2.03722849,0.2597,126.291565
1007,0.0265111401,0.00848,2.09207735,0.2554,126.594513
1008,0.0300856583,0.01002,2.07117874,0.2491,126.539337
1009,0.0292586751,0.0097,2.04725648,0.2531,126.589218
1010,0.0288678454,0.00992,1.99454517,0.2439,126.674904
1011,0.02920308,0.00964,2.13463537,0.2552,126.758064
1012,0.0286555184,0.00948,1.9749181,0.2391,126.820534
1013,0.026157569,0.00912,2.093345,0.2542,127.062172
1014,0.0246165969,0.0084,2.05512011,0.2552,127.489975
1015,0.0271238838,0.00982,2.10441349,0.2593,127.698914
1016,0.0310526919,0.01016,2.10176702,0.2571,127.592682
1017,0.0282406843,0.00976,2.04771658,0.2527,127.60611
1018,0.0277049626,0.00942,1.9974473,0.2411,127.694542
1019,0.024347135,0.00864,2.02066225,0.2484,128.14212
1020,0.0263082757,0.00892,2.08196874,0.2532,128.380829
1021,0.0281948647,0.00926,2.0537293,0.2527,128.551041
1022,0.0295819657,0.00984,2.09602729,0.2528,128.52533
1023,0.0267101164,0.00904,2.06609304,0.252,128.681931
1024,0.0270529104,0.0096,2.0723063,0.256,128.858948
1025,0.0296743713,0.00992,2.06120194,0.2578,128.870117
1026,0.0276196623,0.00956,2.10186357,0.2581,129.111084
1027,0.0295316391,0.00986,2.07307361,0.2525,128.988037
1028,0.0245498406,0.00818,2.09889484,0.2558,129.348969
1029,0.0263117573,0.00902,2.11038012,0.252,129.58725
1030,0.0262011562,0.00912,2.03389532,0.2458,129.651154
1031,0.0279974239,0.00916,2.11682556,0.258,129.610413
1032,0.0298618677,0.00992,2.10357249,0.2518,129.465057
1033,0.0291713997,0.0094,2.13334689,0.2558,129.409851
1034,0.0266769535,0.0091,2.14667774,0.2614,129.616943
1035,0.0236625366,0.00774,2.09080886,0.2484,129.983337
1036,0.0257080311,0.00854,2.09544382,0.2577,130.218811
1037,0.0288210496,0.0096,2.06125909,0.2651,130.321167
1038,0.0277530982,0.00868,2.12531475,0.2635,130.30777
1039,0.0285251548,0.00962,2.2424297,0.2645,130.384628
1040,0.0263771732,0.00866,1.97849477,0.2425,130.557709
1041,0.0277722956,0.00898,2.07064321,0.2549,130.598297
1042,0.028583272,0.00984,2.03345148,0.2485,130.566238
1043,0.0265255173,0.00922,2.04958379,0.259,130.931671
1044,0.02941583,0.0097,2.03586695,0.2504,130.731125
1045,0.0264677242,0.00916,2.06410119,0.2561,131.037979
1046,0.0271392473,0.00912,2.10768294,0.2479,131.277023
1047,0.0281634744,0.00962,2.10348921,0.2513,131.34726
1048,0.0288148007,0.00986,2.04502171,0.2412,131.392853
1049,0.0235885132,0.00778,2.05924592,0.2387,131.727112
1050,0.0257552851,0.00884,2.04494272,0.2421,131.873627
1051,0.0249373607,0.00858,2.07724449,0.2498,132.10173
1052,0.0265553806,0.0089,2.04510415,0.2511,132.308167
1053,0.0259144873,0.00868,2.05206447,0.2517,132.489014
1054,0.026556812,0.00912,2.14466498,0.258,132.719238
1055,0.0261262541,0.00884,2.07060925,0.2488,132.8909
1056,0.0296099722,0.00958,2.08659893,0.2534,132.735397
1057,0.0263080618,0.00874,2.05891149,0.2525,132.934387
1058,0.0256161673,0.00882,2.13364774,0.26,133.156433
1059,0.0264322807,0.00918,2.06289558,0.2544,133.431656
1060,0.0273327787,0.00972,2.01477986,0.248,133.495529
1061,0.024340219,0.00816,2.08034458,0.2487,133.77124
1062,0.0277338265,0.00936,2.07672055,0.2593,133.777145
1063,0.0260577657,0.0088,2.06787298,0.2622,133.940842
1064,0.0250762924,0.00884,2.05293882,0.2499,134.131439
1065,0.0269539919,0.00954,2.06813961,0.2509,134.216278
1066,0.0276071078,0.00948,2.11133356,0.2535,134.21637
1067,0.0256055331,0.00886,2.04174891,0.2499,134.447662
1068,0.0252905274,0.00874,2.10603496,0.2557,134.557526
1069,0.0287150274,0.0095,2.1348477,0.2513,134.438751
1070,0.0278187141,0.00956,2.1668752,0.2534,134.465302
1071,0.0254621233,0.00864,2.14045603,0.2588,134.644165
1072,0.0264784557,0.00904,2.08849163,0.253,134.719086
1073,0.026347107,0.00916,2.07379063,0.2508,134.832214
1074,0.0261514675,0.00872,2.06875554,0.2651,135.118332
1075,0.0263006799,0.0092,2.02825982,0.2481,135.269684
1076,0.0245591341,0.00774,1.95649295,0.2316,135.440399
1077,0.0229111057,0.00744,2.04145189,0.2477,135.745728
1078,0.0254690507,0.0081,2.05350731,0.2647,135.817673
1079,0.0295844275,0.01018,2.05103076,0.2485,135.618103
1080,0.0264214241,0.00918,2.08325435,0.2497,135.660233
1081,0.0261277126,0.00904,2.11744068,0.2548,135.900177
1082,0.0282200572,0.00966,2.04791951,0.2522,135.847351
1083,0.027880294,0.00904,2.05130074,0.2477,135.75885
1084,0.0262329026,0.0092,2.07126695,0.2525,135.833038
1085,0.023676206,0.00794,2.15394423,0.2566,136.146393
1086,0.0276107619,0.00928,2.08030763,0.2561,136.126633
1087,0.0278179018,0.0095,2.07297471,0.251,136.119141
1088,0.0265721606,0.00868,2.02778215,0.2465,136.143906
1089,0.0261115027,0.00876,2.11509546,0.2546,136.164841
1090,0.0265729584,0.0089,2.03242397,0.2528,136.272934
1091,0.0221086195,0.0076,2.06531459,0.2448,136.682648
1092,0.0264897186,0.00882,2.12454213,0.2574,136.672119
1093,0.0275670969,0.00978,2.13737396,0.2635,136.603409
1094,0.0221966224,0.00782,2.08209096,0.255,137.117706
1095,0.0262723577,0.009,2.11749357,0.2598,137.218765
1096,0.0279556495,0.00882,2.16765489,0.273,137.109573
1097,0.026468913,0.009,2.15446657,0.26,137.204224
1098,0.024727597,0.00846,2.1024696,0.2634,137.275238
1099,0.0235107713,0.00778,2.07054033,0.2553,137.417511
1100,0.0229745436,0.00766,2.14828938,0.264,137.791077
1101,0.0264151944,0.00972,2.21689435,0.2613,137.901917
1102,0.025177741,0.0087,2.16507836,0.268,138.071686
1103,0.0249389177,0.00826,2.15358749,0.2603,138.358536
1104,0.0259244075,0.0084,2.1363506,0.2557,138.371429
1105,0.0299346727,0.00988,2.13983368,0.2508,138.131165
1106,0.0289571175,0.00998,2.06736484,0.2507,137.920471
1107,0.02451582,0.00868,2.11185227,0.2614,138.186523
1108,0.0224175116,0.00704,2.13300528,0.251,138.509125
1109,0.0237842115,0.008,2.06410608,0.2424,138.744049
1110,0.0235291554,0.00804,2.12010754,0.2613,138.937408
1111,0.024524289,0.00768,2.12833824,0.2541,139.042938
1112,0.0278568971,0.00926,2.180168,0.2549,138.958832
1113,0.0270888741,0.00934,2.0907713,0.2509,138.960907
1114,0.0243677538,0.00828,2.10054067,0.2509,139.158234
1115,0.0252169993,0.00854,2.11556922,0.2511,139.172302
1116,0.0221833256,0.00768,2.12282638,0.2516,139.597992
1117,0.0271680738,0.00896,2.18996847,0.2517,139.491058
1118,0.0257431701,0.00904,2.14779324,0.2569,139.429443
1119,0.0267249823,0.00884,2.05508432,0.2507,139.453796
1120,0.0254618148,0.0085,2.18755366,0.2679,139.577942
1121,0.025961369,0.00846,2.10265751,0.2581,139.619186
1122,0.0266799477,0.00884,2.10456572,0.2459,139.510651
1123,0.0290496703,0.00982,2.13066604,0.2656,139.447266
1124,0.0251922755,0.00944,2.06956333,0.2533,139.64505
1125,0.0267635398,0.00886,2.15010535,0.2602,139.530807
1126,0.0261499131,0.00868,2.02675969,0.2419,139.611023
1127,0.0229351188,0.00774,2.14824711,0.2532,139.854645
1128,0.0225652645,0.0075,2.09217458,0.2441,140.190491
1129,0.0251555948,0.00818,2.06325263,0.2465,140.158386
1130,0.0220883873,0.00756,2.11737236,0.26,140.507904
1131,0.0236064613,0.0082,2.07991236,0.2548,140.706879
1132,0.0242533642,0.00758,2.06281321,0.2451,140.902435
1133,0.0231968213,0.00756,2.13592595,0.263,141.142029
1134,0.0247918668,0.00874,2.14616139,0.2622,141.444977
1135,0.0266003032,0.00896,2.09788281,0.2497,141.397186
1136,0.0266272777,0.00888,2.11932869,0.2575,141.524414
1137,0.0232558608,0.0077,2.11191227,0.2581,141.785828
1138,0.0243965285,0.00848,2.04741714,0.2462,141.959671
1139,0.0260208138,0.00864,2.08099733,0.2604,142.017334
1140,0.0241088079,0.00776,2.16123623,0.2595,142.316803
1141,0.0223524231,0.00774,2.13496381,0.2559,142.603851
1142,0.0235713759,0.00768,2.12752663,0.2547,142.822449
1143,0.0248784304,0.00844,2.22813035,0.2634,142.973816
1144,0.02527935,0.00884,2.15348435,0.2544,143.058228
1145,0.0255099025,0.00886,2.14528073,0.2577,143.094528
1146,0.0237715434,0.00804,2.06556926,0.2443,143.244461
1147,0.0220477907,0.0074,2.10595073,0.2479,143.569794
1148,0.0233261641,0.0078,2.13656151,0.2602,143.843063
1149,0.0245640608,0.00838,2.16239076,0.2612,144.167603
1150,0.0251028415,0.00854,2.10578087,0.2539,144.218262
1151,0.0223422469,0.00774,2.1444456,0.254,144.529526
1152,0.0251863416,0.0083,2.14045293,0.2592,144.62532
1153,0.0222629592,0.0076,2.0549031,0.2487,144.932465
1154,0.0244327827,0.00836,2.13250861,0.2575,145.060608
1155,0.0277285289,0.0092,2.15644556,0.2622,144.934525
1156,0.0248230802,0.00804,2.17939141,0.2655,145.000244
1157,0.0224645423,0.00766,2.16657091,0.2523,145.275558
1158,0.0250009323,0.00892,2.11592948,0.2504,145.515625
1159,0.0234081505,0.00806,2.13714254,0.2577,145.649918
1160,0.0254045833,0.00898,2.10616037,0.2551,145.656723
1161,0.0241725626,0.00818,2.14775393,0.2556,145.840668
1162,0.0207785589,0.00714,2.14000162,0.2561,146.321655
1163,0.0228382781,0.00726,2.10329956,0.2555,146.465271
1164,0.0251128508,0.00832,2.18439065,0.2549,146.621338
1165,0.0245427995,0.00824,2.18735175,0.2634,146.574844
1166,0.0273664342,0.00898,2.12036573,0.2572,146.458893
1167,0.0250129141,0.0083,2.17875154,0.2489,146.316589
1168,0.0228070856,0.00772,2.15909676,0.2616,146.429474
1169,0.0226830956,0.00776,2.16725266,0.2529,146.573074
1170,0.0253729973,0.00856,2.1631022,0.26,146.593689
1171,0.0229259936,0.00758,2.1076163,0.2499,146.868927
1172,0.0246552685,0.0082,2.09610995,0.253,146.869614
1173,0.0246599528,0.00808,2.08446368,0.2508,146.935089
1174,0.0245393352,0.00836,2.12281654,0.2566,146.979599
1175,0.0242996254,0.00812,2.12663777,0.2592,147.1185
1176,0.0223276521,0.00802,2.21734308,0.2526,147.343033
1177,0.0229406683,0.00752,2.13241557,0.241,147.480499
1178,0.0243512669,0.0082,2.07081993,0.2392,147.421661
1179,0.0256696302,0.0086,2.0711171,0.2433,147.398712
1180,0.0255515287,0.0086,2.01887539,0.2425,147.405624
1181,0.0217687127,0.00742,2.07554334,0.2549,147.7276
1182,0.0232416025,0.00792,2.10355602,0.2476,147.830475
1183,0.0219170738,0.0076,2.08533735,0.2451,148.205017
1184,0.0251982566,0.00846,2.18470438,0.2581,148.159821
1185,0.0252478856,0.00804,2.15931475,0.2595,148.102112
1186,0.0239892109,0.00862,2.11497109,0.2452,148.216766
1187,0.0217995913,0.00728,2.10321113,0.2561,148.423889
1188,0.0227336689,0.00774,2.0704671,0.2407,148.629501
1189,0.0246108841,0.00812,2.20929282,0.2574,148.600311
1190,0.0249592275,0.00824,2.04178473,0.247,148.70636
1191,0.0244434451,0.00824,2.19249626,0.2579,148.693298
1192,0.0229616646,0.00778,2.11096093,0.2527,148.891266
1193,0.024068522,0.00836,2.13338536,0.2454,148.961227
1194,0.0242080449,0.00846,2.14302245,0.2547,149.071732
1195,0.0275193801,0.0094,2.20712009,0.2562,148.773743
1196,0.0206045502,0.0066,2.13272118,0.2538,149.273834
1197,0.0227586663,0.0079,2.19874263,0.2556,149.380142
1198,0.0227414549,0.00758,2.1505571,0.2525,149.644516
1199,0.0227665563,0.00776,2.15378223,0.2522,149.821991
1200,0.0231145682,0.00744,2.10155128,0.2491,150.052811
1201,0.023371457,0.00806,2.06919821,0.2494,150.204895
1202,0.0207795302,0.0068,2.09110615,0.2408,150.455246
1203,0.0223906268,0.00768,2.11084004,0.2482,150.692093
1204,0.023152783,0.00812,2.14240928,0.2382,150.998199
1205,0.0259424101,0.00842,2.14095088,0.2587,150.654449
1206,0.0242182519,0.00814,2.1066631,0.255,150.751099
1207,0.0233915585,0.0083,2.10147974,0.2516,150.858459
1208,0.0203902247,0.00696,2.07878661,0.2479,151.205505
1209,0.0255716683,0.0088,2.17390722,0.2651,151.092865
1210,0.0266849924,0.0088,2.12521349,0.2459,150.938354
1211,0.0231531374,0.008,2.05251673,0.2389,151.100128
1212,0.0218335146,0.00702,2.12309758,0.2529,151.226639
1213,0.0232175425,0.00798,2.17890076,0.2557,151.365967
1214,0.0218289345,0.00756,2.12217115,0.249,151.62915
1215,0.0223276513,0.0072,2.13573451,0.252,151.812073
1216,0.0235845576,0.00774,2.05688492,0.2421,151.832153
1217,0.022051838,0.00772,2.23783239,0.2657,152.081528
1218,0.0234457967,0.0075,2.06950701,0.2451,152.15802
1219,0.0245058351,0.00828,2.11019002,0.2437,152.168594
1220,0.024242288,0.00802,2.13773436,0.2547,152.165878
1221,0.0205285098,0.00688,2.14311715,0.248,152.600052
1222,0.0227407285,0.00748,2.10384535,0.2551,152.754013
1223,0.0245855304,0.00822,2.1449389,0.2508,152.784836
1224,0.0241996046,0.00834,2.11688077,0.2482,152.928802
1225,0.0222921236,0.00776,2.21535361,0.2523,153.073624
1226,0.0226927267,0.00788,2.14261153,0.2426,153.265015
1227,0.0219851709,0.00708,2.18427672,0.2509,153.341385
1228,0.0254015015,0.0086,2.11069208,0.2526,153.186005
1229,0.0219303303,0.0075,2.18552049,0.2504,153.414322
1230,0.0236731207,0.00772,2.1747587,0.263,153.319595
1231,0.0234657739,0.00788,2.12070783,0.2608,153.310059
1232,0.0233826092,0.00812,2.17066477,0.2553,153.516846
1233,0.0222367209,0.0071,2.05303174,0.2445,153.692902
1234,0.0202040369,0.0071,2.0920727,0.2528,154.060944
1235,0.0203060187,0.00678,2.16438545,0.2585,154.368042
1236,0.0243647292,0.00802,2.10323655,0.2441,154.363129
1237,0.0237940437,0.00792,2.11668281,0.2519,154.382782
1238,0.023730379,0.00846,2.08211565,0.2459,154.410568
1239,0.0231974397,0.00774,2.08572691,0.2511,154.393494
1240,0.0228147241,0.00742,2.13716668,0.251,154.484604
1241,0.0213213524,0.00742,2.12288687,0.25,154.741425
1242,0.0252213349,0.009,2.13163112,0.252,154.710999
1243,0.0250817735,0.00864,2.08736294,0.2469,154.745193
1244,0.0210812459,0.00712,2.13943244,0.2512,155.023117
1245,0.0203448741,0.0068,2.12833561,0.2527,155.452026
1246,0.0219680244,0.00726,2.09457852,0.2503,155.610367
1247,0.0245501013,0.0087,2.1231711,0.2533,155.51857
1248,0.0249148521,0.0079,2.04823926,0.2472,155.430969
1249,0.0222491091,0.00736,2.13117482,0.2579,155.486282
1250,0.0243202137,0.00802,2.11984492,0.2523,155.396118
1251,0.021986074,0.00772,2.07718817,0.256,155.574646
1252,0.0216973965,0.00744,2.09107985,0.2536,155.848251
1253,0.0215616996,0.00736,2.08828503,0.2505,156.198044
1254,0.0218207806,0.00734,2.14905197,0.2551,156.437164
1255,0.0231568667,0.0082,2.13897616,0.259,156.502518
1256,0.0229125517,0.00754,2.17627011,0.2628,156.556763
1257,0.0243427603,0.00832,2.07948877,0.2445,156.412903
1258,0.0240599217,0.00816,2.1602893,0.2545,156.295395
1259,0.0185301626,0.00662,2.09491759,0.242,156.659317
1260,0.0194932445,0.0065,2.20504983,0.2535,157.061523
1261,0.0204907624,0.00716,2.22036056,0.2678,157.297882
1262,0.0234878609,0.00814,2.1424645,0.247,157.364105
1263,0.0223665639,0.0077,2.19165755,0.2609,157.526917
1264,0.0259003588,0.009,2.16461809,0.2514,157.254593
1265,0.0228668355,0.00762,2.16061454,0.2549,157.361572
1266,0.0211056148,0.0072,2.15842819,0.2541,157.640991
1267,0.0197021041,0.00674,2.12547753,0.2497,157.997162
1268,0.0217376957,0.00758,2.18704632,0.2593,158.230469
1269,0.022300224,0.00782,2.18908577,0.2538,158.332718
1270,0.0232350784,0.0078,2.18280802,0.2581,158.204102
1271,0.0216689611,0.00746,2.22352537,0.2637,158.269226
1272,0.0226704608,0.00762,2.16887857,0.249,158.34111
1273,0.0230738041,0.00774,2.1606153,0.2569,158.4086
1274,0.0224491892,0.0074,2.07365253,0.2378,158.444305
1275,0.021622454,0.00716,2.10796886,0.2497,158.646973
1276,0.0216991816,0.00766,2.14196548,0.2505,158.923904
1277,0.0216468757,0.00712,2.20758343,0.2554,159.118805
1278,0.0245625001,0.0087,2.13259659,0.2411,159.049957
1279,0.0231590958,0.00788,2.16244488,0.2505,159.231049
1280,0.0219871867,0.00794,2.1705282,0.2506,159.432861
1281,0.0216740209,0.00732,2.23498705,0.2608,159.476837
1282,0.0215584976,0.0073,2.15234605,0.2507,159.572052
1283,0.0175803631,0.00608,2.18537154,0.2547,160.076843
1284,0.0214594673,0.00708,2.17527002,0.2507,160.060913
1285,0.0208101892,0.00686,2.20215855,0.2542,160.286926
1286,0.0199134946,0.0069,2.117268,0.2442,160.533264
1287,0.019894036,0.00688,2.13286702,0.2438,160.949844
1288,0.0258507823,0.0085,2.1891566,0.2517,160.626465
1289,0.0253991833,0.00842,2.23392824,0.261,160.407196
1290,0.025359921,0.0086,2.11375022,0.2535,160.273148
1291,0.0195682693,0.00664,2.17555287,0.2514,160.611328
1292,0.0207512072,0.00688,2.15995034,0.2405,160.64653
1293,0.0237331822,0.00818,2.15564149,0.2512,160.577667
1294,0.0201163187,0.007,2.19050642,0.2501,160.806427
1295,0.0220996077,0.00744,2.22542502,0.2603,160.809143
1296,0.0201039952,0.00668,2.15351477,0.2479,160.970337
1297,0.0215261234,0.00718,2.13324079,0.2516,161.080368
1298,0.0239093229,0.00834,2.21024,0.2606,160.911652
1299,0.0202040306,0.00692,2.15798207,0.2552,161.250549
1300,0.0186857587,0.0063,2.11251917,0.2405,161.692413
1301,0.0183889869,0.00628,2.23360207,0.2546,162.06279
1302,0.0217406934,0.00724,2.28254934,0.2593,162.154678
1303,0.0219561453,0.00776,2.16486941,0.2405,162.329895
1304,0.0250705991,0.00836,2.20009032,0.2545,162.000977
1305,0.0226743965,0.00754,2.25149894,0.2554,161.966721
1306,0.0210797211,0.00722,2.12764567,0.2429,162.222504
1307,0.022905819,0.00766,2.1855135,0.2527,162.219269
1308,0.0205439428,0.00704,2.18778219,0.2489,162.382629
1309,0.0218603381,0.00734,2.19805987,0.2523,162.441895
1310,0.0209399127,0.00712,2.15159496,0.2415,162.539917
1311,0.0194235461,0.00628,2.14347064,0.244,162.841141
1312,0.0210720198,0.00724,2.2496178,0.2537,162.983337
1313,0.0215216793,0.0072,2.22518114,0.2543,163.141113
1314,0.0232119981,0.00774,2.26298701,0.257,163.022675
1315,0.0197402917,0.00666,2.16944413,0.247,163.319275
1316,0.018162915,0.00592,2.13006845,0.2507,163.7547
1317,0.0236865319,0.00784,2.22569229,0.2571,163.600555
1318,0.0233960368,0.00776,2.18684614,0.2523,163.472473
1319,0.0202698168,0.00748,2.19564137,0.2548,163.916229
1320,0.0193196189,0.00656,2.16963909,0.2433,164.216858
1321,0.0235407129,0.00844,2.22091463,0.2591,164.096619
1322,0.020457164,0.00666,2.25983439,0.2633,164.35289
1323,0.021461508,0.00732,2.21098752,0.2463,164.34729
1324,0.0216888982,0.00732,2.2908857,0.2613,164.281036
1325,0.0234116309,0.00774,2.20347696,0.253,164.076782
1326,0.0169094056,0.00564,2.20877023,0.2452,164.668976
1327,0.0216800813,0.00784,2.20583269,0.2535,164.757233
1328,0.026510089,0.00918,2.1601624,0.2489,164.368195
1329,0.0198229217,0.00632,2.19938441,0.2558,164.579712
1330,0.0208619302,0.00712,2.22153462,0.2652,164.86821
1331,0.0220694912,0.00684,2.22934329,0.259,164.960236
1332,0.0228288772,0.00808,2.21734757,0.2618,164.913239
1333,0.0202509694,0.00698,2.24148845,0.2478,165.088058
1334,0.0206718493,0.00714,2.2681546,0.2587,165.299713
1335,0.0218947591,0.00718,2.19290864,0.2521,165.332001
1336,0.0204449369,0.0067,2.19378467,0.2525,165.508545
1337,0.0185875361,0.00602,2.2394595,0.2553,165.955414
1338,0.021920969,0.00718,2.23330616,0.2544,166.037155
1339,0.0225530268,0.00766,2.13013029,0.2458,166.082764
1340,0.0215121033,0.00698,2.20981316,0.2596,166.150238
1341,0.0213699756,0.00736,2.16364982,0.2488,166.332382
1342,0.0201125425,0.00676,2.18955541,0.2523,166.477844
1343,0.0200318373,0.00678,2.20841123,0.2564,166.600739
1344,0.0207704662,0.00704,2.27452751,0.2587,166.829987
1345,0.020631713,0.00692,2.24330541,0.2525,167.055664
1346,0.0193931555,0.00656,2.27566169,0.2537,167.389465
1347,0.0235426242,0.00808,2.25483779,0.2539,167.220886
1348,0.0208208279,0.00722,2.19165323,0.2467,167.417252
1349,0.0192253712,0.00676,2.24909982,0.2546,167.594696
1350,0.0189578774,0.00632,2.21965581,0.2494,167.821381
1351,0.0247081801,0.0085,2.25252478,0.2556,167.551605
1352,0.0250683803,0.00818,2.11257458,0.2422,167.223389
1353,0.0173984552,0.00598,2.17482134,0.2475,167.641724
1354,0.0192764286,0.00608,2.14528525,0.2405,167.83194
1355,0.021866822,0.00704,2.19198874,0.2492,167.69191
1356,0.0215498838,0.0073,2.15756926,0.2444,167.784256
1357,0.0202096681,0.00682,2.24106574,0.2536,167.949921
1358,0.0227371799,0.00752,2.21053517,0.2512,167.822937
1359,0.0215127489,0.00782,2.20960799,0.2527,167.927582
1360,0.0203985035,0.00686,2.16699337,0.2489,168.04715
1361,0.0202272158,0.00724,2.21528269,0.2501,168.204529
1362,0.0203656173,0.00686,2.17737417,0.2503,168.372269
1363,0.0215219249,0.00726,2.15011214,0.2447,168.374329
1364,0.0202870227,0.00658,2.1512837,0.2543,168.408173
1365,0.023258527,0.00812,2.16242246,0.2506,168.31073
1366,0.022008272,0.00722,2.16545415,0.2476,168.263489
1367,0.0195366782,0.00642,2.10679942,0.2344,168.512177
1368,0.0191486494,0.0064,2.17478292,0.2532,168.709412
1369,0.0208619643,0.00738,2.09467606,0.2452,168.731628
1370,0.0221677817,0.00744,2.1280465,0.2408,168.598694
1371,0.0207341282,0.007,2.14064221,0.2476,168.758774
1372,0.0211261434,0.00706,2.1483681,0.2477,168.735474
1373,0.0202500734,0.0064,2.16935439,0.2631,168.677765
1374,0.0212128732,0.00742,2.17061545,0.2441,168.816071
1375,0.0200656537,0.00688,2.17432656,0.2485,168.985077
1376,0.0193633292,0.00606,2.13612114,0.2434,169.164337
1377,0.0208208837,0.00706,2.11207532,0.2446,169.142548
1378,0.0207564989,0.00718,2.16074569,0.25,169.36351
1379,0.0191932272,0.00644,2.19503666,0.2516,169.6297
1380,0.022667649,0.00746,2.1883974,0.2461,169.533875
1381,0.0199174484,0.00668,2.30027528,0.2651,169.764923
1382,0.0198234489,0.0063,2.19988125,0.2533,169.964508
1383,0.0223409023,0.00768,2.20133548,0.2588,169.843216
1384,0.0191255003,0.00648,2.13070256,0.2489,170.205597
1385,0.0198062239,0.0067,2.21074014,0.2484,170.436279
1386,0.0216141162,0.00714,2.26747859,0.2613,170.317001
1387,0.0203486121,0.00704,2.18234719,0.2441,170.506577
1388,0.0206147207,0.00708,2.18350036,0.252,170.560913
1389,0.0208829474,0.00724,2.21079898,0.2503,170.755142
1390,0.0209635765,0.00738,2.1332087,0.2436,170.843399
1391,0.0194539206,0.00666,2.25174483,0.2584,170.979034
1392,0.0180061805,0.00622,2.19795578,0.2417,171.281784
1393,0.0188161684,0.00616,2.24967078,0.238,171.508499
1394,0.0217444111,0.00716,2.1679245,0.2494,171.404175
1395,0.0184720974,0.00626,2.27479855,0.26,171.797775
1396,0.0208052445,0.0068,2.21699636,0.2512,171.825439
1397,0.021293507,0.00698,2.22299668,0.2536,171.775604
1398,0.0193601154,0.0064,2.13611939,0.2503,171.950775
1399,0.0209376524,0.00726,2.2053396,0.2501,171.944153
1400,0.0189017295,0.0066,2.11417105,0.2443,172.137421
1401,0.0186182467,0.006,2.27545085,0.2591,172.391968
1402,0.0207748762,0.00692,2.19257028,0.2605,172.473724
1403,0.0215746069,0.00766,2.20014,0.2513,172.588135
1404,0.0224487868,0.008,2.17563519,0.2475,172.529449
1405,0.0182782223,0.0062,2.15585024,0.2492,172.782074
1406,0.0194989605,0.00664,2.20016802,0.2525,172.831207
1407,0.0210214935,0.00684,2.18467594,0.2491,172.853943
1408,0.0199026703,0.00688,2.21645,0.2492,173.027695
1409,0.0191892461,0.00654,2.14705195,0.2487,173.284897
1410,0.020065991,0.00702,2.19221083,0.2514,173.509857
1411,0.0203652039,0.00724,2.14429357,0.2445,173.563171
1412,0.019623585,0.0065,2.24307485,0.2567,173.832748
1413,0.0191340851,0.00646,2.19976034,0.2519,174.057312
1414,0.0196502818,0.00674,2.09999446,0.2413,174.198029
1415,0.0230767422,0.00722,2.20897157,0.2501,173.921326
1416,0.021005022,0.00686,2.16918185,0.2422,173.917603
1417,0.0186875901,0.00616,2.18483426,0.2469,174.07901
1418,0.0178924736,0.0062,2.25622286,0.2596,174.419067
1419,0.0187719768,0.00644,2.24375449,0.2446,174.727325
1420,0.0166716851,0.00562,2.23848814,0.247,175.092773
1421,0.0220330692,0.00724,2.18071132,0.25,174.862396
1422,0.0196017576,0.00616,2.22061187,0.2561,175.051392
1423,0.021635649,0.00744,2.22000553,0.251,175.095642
1424,0.0203095959,0.00658,2.23673358,0.2546,175.182266
1425,0.0207908078,0.00684,2.14583098,0.2471,175.232407
1426,0.0229004365,0.0074,2.18575403,0.2422,174.81398
1427,0.0218707302,0.00744,2.20831894,0.2545,174.624359
1428,0.0174162455,0.00612,2.22011401,0.2593,175.072235
1429,0.0173317918,0.00604,2.18460467,0.2527,175.462921
1430,0.0196633678,0.00674,2.18593646,0.2431,175.620407
1431,0.0208961803,0.0074,2.17911871,0.2447,175.485519
1432,0.0193483619,0.00592,2.21908368,0.2516,175.457458
1433,0.0156152535,0.00512,2.13246976,0.2425,175.956802
1434,0.0174631891,0.00566,2.25635736,0.2519,176.371994
1435,0.0232085402,0.00798,2.19309145,0.2397,176.161224
1436,0.0206109836,0.00696,2.15813216,0.2481,176.174759
1437,0.0200738853,0.0064,2.17069609,0.2417,176.231598
1438,0.0192797253,0.00664,2.21793307,0.2491,176.185364
1439,0.01917437,0.00636,2.19254628,0.2507,176.344864
1440,0.0205020344,0.00722,2.20325212,0.2583,176.399124
1441,0.018497324,0.00664,2.21864792,0.2482,176.692123
1442,0.0168697534,0.00566,2.15364272,0.2449,177.128326
1443,0.0188725855,0.0066,2.32498037,0.2611,177.274231
1444,0.020928111,0.00702,2.27554756,0.2597,177.241333
1445,0.0220057073,0.00742,2.20890487,0.2488,176.994675
1446,0.0186648503,0.00662,2.22605282,0.2547,177.158264
1447,0.0202856315,0.00714,2.26552811,0.2562,177.170685
1448,0.0213977606,0.00698,2.20714746,0.2466,177.119751
