Epoch,Train Loss,Train Error,Test Loss,Test Error,Path Norm
885,0.0737304816,0.02522,2.0161874,0.2857,177.768677
886,0.0749681076,0.02708,1.97709682,0.287,178.029358
887,0.0779740595,0.02728,2.09295962,0.3025,178.084747
888,0.0774509919,0.02718,2.00579825,0.2957,178.251465
889,0.0735465353,0.02554,2.00132207,0.277,178.519226
890,0.0731703301,0.02536,2.02141084,0.2904,178.748108
891,0.0758651066,0.02614,1.96269843,0.28,178.882111
892,0.0775814428,0.02654,2.00013536,0.2879,178.869507
893,0.0772040454,0.02626,2.03529361,0.2929,178.918701
894,0.0777876859,0.02666,1.98309525,0.2787,178.872314
895,0.0780203607,0.02708,1.97557481,0.2829,178.969879
896,0.0738396587,0.02514,2.0075707,0.2903,179.328537
897,0.0743574559,0.02648,2.0135836,0.2916,179.641052
898,0.0730275766,0.02578,2.0448696,0.2938,180.037384
899,0.0745428576,0.02598,2.06559263,0.2963,180.227325
900,0.0703290895,0.02406,1.97682897,0.2857,180.754639
901,0.0733666326,0.02546,1.98948743,0.2843,180.954926
902,0.0762908245,0.02654,1.98006424,0.2734,181.001373
903,0.0751650405,0.02616,2.03048977,0.2968,181.264175
904,0.0752848244,0.02656,2.03830478,0.2888,181.353455
905,0.0771949234,0.02682,2.06740998,0.2894,181.324036
906,0.0704883407,0.02402,2.11616302,0.2943,181.744919
907,0.0695976192,0.02454,2.03824317,0.2944,182.158386
908,0.0725873847,0.02442,2.06002576,0.291,182.316956
909,0.0763605789,0.02624,2.043296,0.2876,182.387909
910,0.0752606114,0.0267,2.00022842,0.2807,182.51384
911,0.0738453882,0.02608,2.09113664,0.2922,182.678955
912,0.0729271264,0.02542,2.04886182,0.2822,182.924316
913,0.0750878034,0.02666,1.94591444,0.2754,183.059479
914,0.0746121027,0.02646,1.98448698,0.2836,183.122696
915,0.0714162641,0.02476,1.98727821,0.2793,183.455536
916,0.0744743938,0.02584,2.03814666,0.2774,183.644623
917,0.0778969502,0.02688,2.0855689,0.2942,183.531616
918,0.0754831969,0.02674,2.01683873,0.2933,183.531952
919,0.0723976573,0.02506,2.09923254,0.287,183.704071
920,0.0722837373,0.02562,2.06059007,0.292,183.675751
921,0.0758458231,0.02668,2.02278441,0.2909,183.660263
922,0.0736010583,0.02576,2.04200818,0.2904,183.930496
923,0.0733324653,0.0257,1.97549173,0.2779,184.140259
924,0.0700578264,0.0249,1.98662419,0.2848,184.587097
925,0.0761239137,0.02702,2.03212756,0.2911,184.734192
926,0.0722247008,0.0249,2.08728679,0.2877,185.016052
927,0.0727704636,0.02536,2.01656249,0.2908,185.183167
928,0.0721482012,0.02558,2.01188929,0.2833,185.503998
929,0.0644989987,0.02178,2.04152015,0.2898,186.169128
930,0.0722496478,0.02514,1.98353961,0.2747,186.486526
931,0.0753685283,0.02736,2.03121591,0.2876,186.465668
932,0.0765067702,0.02656,1.99294812,0.278,186.585709
933,0.0709140035,0.02542,2.04821956,0.2844,186.872925
934,0.067531735,0.02312,2.03419335,0.2789,187.332642
935,0.0706846451,0.02504,2.07947398,0.2825,187.644241
936,0.072354438,0.02554,2.02609448,0.2893,187.842224
937,0.072326803,0.0251,2.00846231,0.2835,187.974045
938,0.071247811,0.02424,1.99330787,0.2753,188.157867
939,0.0690798546,0.02406,1.99569209,0.2756,188.560623
940,0.0698471715,0.0243,2.0056024,0.2753,188.716919
941,0.0717720442,0.02538,2.03800457,0.2891,188.837463
942,0.073480581,0.0258,2.05196533,0.291,188.956177
943,0.0679085451,0.02396,1.99797558,0.2832,189.372726
944,0.0657262189,0.02258,2.06617603,0.292,189.862
945,0.0756256479,0.02658,2.02362826,0.2827,189.935547
946,0.074688577,0.02556,2.0514359,0.2857,189.989166
947,0.0715630582,0.02512,1.97611746,0.2849,190.166351
948,0.0717096548,0.02514,2.08353166,0.2969,190.300842
949,0.0687399258,0.02418,2.0593272,0.2837,190.696747
950,0.0710144149,0.02462,2.02845988,0.2847,190.929245
951,0.0719915925,0.02436,2.01129229,0.2811,190.930466
952,0.0667847065,0.02298,2.04732039,0.2867,191.358673
953,0.0714186339,0.02462,2.02680285,0.2836,191.365448
954,0.0716437543,0.02494,2.00640967,0.2798,191.409134
955,0.0728690849,0.02526,2.02085898,0.2866,191.570374
956,0.0678742517,0.02384,1.97357297,0.2705,191.89856
957,0.0705798924,0.02454,2.01312993,0.2869,191.973816
958,0.0695509642,0.02394,2.03484807,0.2812,192.213196
959,0.0737576053,0.02604,2.05794901,0.2842,192.301636
960,0.0681413657,0.02286,2.07304595,0.2915,192.48877
961,0.0709696165,0.02462,2.00611817,0.2778,192.552078
962,0.0700081109,0.02474,2.05902279,0.2887,192.711288
963,0.0677272955,0.02346,2.07955334,0.2833,193.015793
964,0.0712839283,0.0252,2.04301516,0.2852,193.13501
965,0.0667802747,0.023,2.07506218,0.2902,193.543823
966,0.0706787698,0.0238,2.01333961,0.2865,193.733429
967,0.0712558531,0.02518,2.02171124,0.2784,193.990082
968,0.0707940101,0.02484,2.14638103,0.2998,194.116486
969,0.0691081351,0.02374,2.05602664,0.2842,194.370148
970,0.0698652365,0.02448,2.01369157,0.2864,194.59845
971,0.0670062955,0.02348,2.01902612,0.2889,194.86853
972,0.0684988281,0.02302,2.08985878,0.2925,195.100967
973,0.0681704656,0.02312,2.02658174,0.2886,195.406006
974,0.067706229,0.02342,2.02566774,0.2902,195.777649
975,0.0735770845,0.02602,2.0979798,0.2962,195.67717
976,0.0733552991,0.02638,2.04759348,0.2852,195.703186
977,0.0723339013,0.02512,2.02688047,0.2848,195.724045
978,0.0674888383,0.0232,2.00926404,0.2787,195.944763
979,0.066728974,0.02304,2.0308515,0.2842,196.220001
980,0.0671497136,0.02284,2.06239538,0.2953,196.364319
981,0.0729636584,0.02542,1.98149085,0.2855,196.263596
982,0.0698967315,0.02374,2.03384617,0.284,196.466049
983,0.0725840506,0.02524,2.02450732,0.2881,196.327835
984,0.0718583971,0.02454,2.0361301,0.2841,196.375687
985,0.0662125995,0.023,2.06618201,0.295,196.823761
986,0.0655664302,0.02244,2.06357681,0.2858,197.226715
987,0.0681314634,0.02348,2.0512302,0.2852,197.308899
988,0.0699147,0.02504,2.04409336,0.2839,197.567337
989,0.0631987092,0.02212,2.05099943,0.2899,198.044418
990,0.0717625183,0.0252,2.06966169,0.2844,197.998795
991,0.0648655162,0.02286,2.05217263,0.2869,198.405106
992,0.0686707666,0.02362,2.05045679,0.2884,198.600464
993,0.0647986364,0.02328,2.16885371,0.303,198.928741
994,0.0696200389,0.02396,2.13805853,0.2913,199.03627
995,0.0691445348,0.02366,2.05734543,0.2907,199.072433
996,0.0695785091,0.02418,2.05178092,0.288,199.102737
997,0.0662390006,0.02336,2.0106614,0.285,199.319748
998,0.0630081985,0.02154,2.00177651,0.2875,199.759323
999,0.0719069866,0.02528,2.03766386,0.278,199.734833
1000,0.0682117449,0.02408,2.03694008,0.2804,199.890594
1001,0.0716328293,0.02498,2.04539235,0.2839,199.861267
1002,0.0666167262,0.02278,2.06463374,0.2845,200.083649
1003,0.0637194698,0.02238,2.02819868,0.2795,200.450699
1004,0.0689175119,0.0238,2.03389434,0.2872,200.461884
1005,0.0650655606,0.02186,2.01626265,0.2814,200.70575
1006,0.0632629624,0.02216,2.06259176,0.2889,201.083801
1007,0.0684144758,0.024,2.08026695,0.2835,201.268677
1008,0.0689284471,0.02424,2.13329973,0.2911,201.312378
1009,0.0706563642,0.0245,2.07057037,0.2943,201.314697
1010,0.067565392,0.02316,2.03781623,0.2915,201.456604
1011,0.0639616015,0.02218,2.00037525,0.2847,201.798981
1012,0.0659693635,0.02306,2.05525393,0.2902,201.969086
1013,0.0658704969,0.02294,2.07333392,0.2869,202.114777
1014,0.0672635437,0.02292,2.09017144,0.2879,202.386383
1015,0.0683871747,0.02344,2.0845907,0.2802,202.485245
1016,0.0687420613,0.02394,2.14415617,0.293,202.457077
1017,0.0663234952,0.02254,2.00907858,0.2801,202.714813
1018,0.0638649269,0.02282,2.05190305,0.2881,202.990036
1019,0.067106114,0.02278,2.02083842,0.2758,202.958435
1020,0.0668973636,0.02408,2.05376444,0.2828,203.198212
1021,0.0655243084,0.0231,2.12180511,0.2937,203.434967
1022,0.0680023559,0.02326,2.14396876,0.3006,203.429138
1023,0.0689001229,0.0228,2.12686357,0.298,203.573151
1024,0.068555614,0.02264,2.14887791,0.2903,203.477463
1025,0.0642719397,0.02246,2.06994083,0.2851,203.865402
1026,0.0640151858,0.02158,2.04511727,0.2862,203.961853
1027,0.0637568907,0.02282,2.03612153,0.2755,204.438019
1028,0.0675627521,0.02384,2.09283163,0.2843,204.365204
1029,0.0607100879,0.02192,2.01058659,0.2811,204.832733
1030,0.0647293079,0.02266,2.13544276,0.2979,205.146545
1031,0.0676628967,0.02382,2.054042,0.2796,205.093964
1032,0.0664382034,0.02238,2.09230777,0.2944,205.264923
1033,0.0655560855,0.02302,2.06869163,0.2923,205.477051
1034,0.0647324787,0.0224,2.11297696,0.2917,205.711533
1035,0.0656720521,0.0233,2.06474078,0.2852,205.92424
1036,0.0667861072,0.02388,2.06604985,0.2822,206.098358
1037,0.0664262893,0.02306,2.08840883,0.2897,206.090744
1038,0.0695715897,0.02458,2.10659193,0.2843,206.009125
1039,0.0671508402,0.02318,2.18753047,0.2922,206.079437
1040,0.0669585038,0.02298,2.07079118,0.2836,206.037811
1041,0.0658122793,0.02208,2.07086833,0.2824,206.18396
1042,0.0669810937,0.023,2.13517101,0.2867,206.342804
1043,0.0642396355,0.0221,2.12639255,0.2893,206.545486
1044,0.0634755244,0.02272,2.0414879,0.2722,206.786346
1045,0.0627690597,0.02142,2.07020157,0.2861,207.084045
1046,0.064828506,0.02272,2.13534253,0.2908,207.37027
1047,0.0624435049,0.02142,2.07992774,0.2906,207.759979
1048,0.061920914,0.02164,2.08624109,0.2833,208.08728
1049,0.0662482011,0.023,2.12496059,0.2977,208.309479
1050,0.0669324482,0.02358,2.06519215,0.2835,208.360016
1051,0.0636007383,0.02194,2.09094411,0.287,208.574722
1052,0.0654499408,0.02232,2.05254793,0.288,208.6745
1053,0.0618383616,0.02122,2.08093932,0.2895,209.014038
1054,0.0648356927,0.02222,2.10993324,0.2843,209.086075
1055,0.0620472748,0.0215,2.1180684,0.2851,209.44136
1056,0.0658708136,0.02228,2.04132385,0.2777,209.422226
1057,0.0642847735,0.0227,2.00764999,0.2732,209.596436
1058,0.0677738391,0.02326,2.06169559,0.2807,209.594513
1059,0.0630463722,0.02212,2.04137916,0.2898,209.83049
1060,0.0598410843,0.02036,2.07896434,0.2779,210.291031
1061,0.0624871404,0.02138,2.09429335,0.2875,210.550171
1062,0.0661463604,0.02302,2.10195914,0.2895,210.581177
1063,0.0623922024,0.02152,2.05678669,0.2822,210.910034
1064,0.0653796456,0.02252,2.11355896,0.2887,211.005936
1065,0.0652738636,0.02218,2.15450426,0.2932,211.169983
1066,0.0631320988,0.02164,2.09682334,0.2814,211.430511
1067,0.0668515017,0.02366,2.07883957,0.2871,211.448593
1068,0.0646783928,0.02272,2.10990606,0.2859,211.420929
1069,0.0637351701,0.02204,2.13945942,0.2942,211.533813
1070,0.0658018457,0.02238,2.10719769,0.286,211.449341
1071,0.0623151296,0.02178,2.10360958,0.2891,211.758469
1072,0.0638737268,0.02226,2.12003594,0.2895,211.862411
1073,0.0636784477,0.02224,2.07051076,0.2855,211.926453
1074,0.0651639695,0.0225,2.03668222,0.2811,211.809631
1075,0.0633064342,0.02202,2.08853451,0.2826,212.069824
1076,0.0624248761,0.02204,2.14460077,0.2938,212.352692
1077,0.0594843676,0.02106,2.03324646,0.2796,212.777557
1078,0.0580046344,0.02114,2.09152054,0.2744,213.464661
1079,0.0651512873,0.0224,2.04555986,0.2808,213.43013
1080,0.0676593325,0.02382,2.10749863,0.2895,213.429825
1081,0.0636054212,0.02204,2.07324174,0.278,213.544067
1082,0.0644617474,0.02152,2.06001621,0.2832,213.540161
1083,0.0645598895,0.02244,2.08275874,0.2852,213.60347
1084,0.0644710136,0.02256,2.08702015,0.2908,213.745789
1085,0.0575111046,0.02,2.01034775,0.2756,214.281738
1086,0.0600936386,0.02028,2.10238478,0.2941,214.617386
1087,0.0614267973,0.02122,2.02576169,0.272,214.895935
1088,0.0633281177,0.02212,2.10451585,0.288,215.017258
1089,0.0607573769,0.02068,2.11129642,0.2847,215.448486
1090,0.0682176958,0.02306,2.09972264,0.2859,215.231018
1091,0.0641550089,0.02216,2.08766304,0.2827,215.319321
1092,0.0608216495,0.02102,2.05668064,0.2698,215.727066
1093,0.0646557771,0.02264,2.10807659,0.2857,215.694946
1094,0.0620320527,0.02146,2.10235836,0.2814,215.898331
1095,0.0626845899,0.02146,2.07106426,0.2804,215.924652
1096,0.0615637763,0.02152,2.08157581,0.2805,216.2771
1097,0.0638606747,0.02256,2.15543208,0.2852,216.350891
1098,0.0632366819,0.0226,2.12598348,0.2874,216.591141
1099,0.064956024,0.02252,2.0516264,0.2846,216.577087
1100,0.0594807827,0.02064,2.10147205,0.2882,216.878693
1101,0.0622736727,0.02212,2.08602373,0.2808,217.030212
1102,0.0598815854,0.02024,2.07972837,0.279,217.279114
1103,0.0658579944,0.02268,2.07782415,0.2728,217.167358
1104,0.0573158086,0.02008,2.10368701,0.2883,217.543488
1105,0.0545236788,0.01916,2.06108944,0.2755,218.07962
1106,0.0599665581,0.02086,2.077735,0.2827,218.362152
1107,0.0579607008,0.02066,2.05196258,0.2812,218.9814
1108,0.0645108591,0.02208,2.08514854,0.2833,219.142502
1109,0.0608140727,0.02118,2.10136786,0.2843,219.398148
1110,0.0623227613,0.02134,2.10858478,0.2873,219.522736
1111,0.063517854,0.02264,2.07314569,0.2756,219.665771
1112,0.0601241961,0.02088,2.13301712,0.2913,219.881012
1113,0.062323467,0.02156,2.10576426,0.2808,219.867188
1114,0.06697151,0.02338,2.10113802,0.2908,219.553467
1115,0.0615398236,0.0215,2.09043143,0.2862,219.773575
1116,0.0630379578,0.02184,2.12326382,0.284,219.857544
1117,0.0639266532,0.0226,2.07270462,0.2713,219.861298
1118,0.0593063456,0.02072,2.1297031,0.2838,220.19455
1119,0.0633408566,0.02106,2.09043414,0.2815,220.092758
1120,0.060888778,0.02126,2.03258896,0.2816,220.328094
1121,0.0624451851,0.02204,2.09254871,0.2781,220.454514
1122,0.0602886197,0.02038,2.09148188,0.2847,220.731934
1123,0.0595419891,0.02104,2.09095052,0.2793,221.024933
1124,0.0605790177,0.02116,2.11655112,0.2891,221.441422
1125,0.0570434995,0.02078,2.07373177,0.2818,221.962921
1126,0.0604127923,0.02092,2.10036911,0.2841,222.162323
1127,0.0613527527,0.02132,2.09824265,0.2775,222.272522
1128,0.0604304465,0.0209,2.10399664,0.2848,222.365509
1129,0.0609022246,0.02184,2.16370257,0.2893,222.489487
1130,0.0631509829,0.02214,2.24916515,0.2934,222.685822
1131,0.0623792297,0.02158,2.0972934,0.2861,222.801346
1132,0.0589793755,0.02014,2.09114488,0.2813,223.052765
1133,0.0606897305,0.02108,2.06759495,0.2804,223.280823
1134,0.0571104987,0.0199,2.08714576,0.2802,223.734116
1135,0.0592288742,0.02038,2.12094671,0.2784,223.953293
1136,0.0587656298,0.0208,2.06252134,0.2741,224.247223
1137,0.0600144792,0.02064,2.11874492,0.2835,224.48822
1138,0.0583159374,0.02012,2.17643414,0.286,224.841995
1139,0.0579342543,0.01948,2.099206,0.2855,225.056076
1140,0.0634994357,0.02226,2.10494087,0.2791,225.106598
1141,0.0600691684,0.02058,2.09210997,0.2803,225.362885
1142,0.0592488605,0.02114,2.12962594,0.2794,225.656433
1143,0.0568800475,0.01964,2.15590723,0.2873,225.955765
1144,0.0584152244,0.0202,2.08883183,0.2848,226.26297
1145,0.0607514481,0.02074,2.13540842,0.2888,226.377243
1146,0.0585863468,0.01978,2.17432779,0.2898,226.507202
1147,0.0615127166,0.02164,2.14096989,0.2862,226.546875
1148,0.0590945417,0.02018,2.15938525,0.2872,226.702286
1149,0.0590161492,0.02014,2.19348731,0.2946,226.739578
1150,0.0579459796,0.02008,2.10305505,0.2821,227.084396
1151,0.0656727633,0.02202,2.14210372,0.2816,226.764435
1152,0.0605754727,0.02014,2.11899417,0.284,226.892807
1153,0.0574766457,0.01958,2.11882323,0.2803,227.111267
1154,0.0612097349,0.02146,2.11822475,0.2907,227.20401
1155,0.0570318234,0.01984,2.11991526,0.2882,227.489883
1156,0.0564767242,0.01926,2.07055203,0.2729,227.73645
1157,0.0595480849,0.02028,2.09122309,0.2802,227.917725
1158,0.0632611156,0.02152,2.18163352,0.2873,227.814423
1159,0.0603214971,0.02104,2.12686875,0.2841,227.771515
1160,0.05742323,0.01994,2.06061171,0.2738,228.039154
1161,0.0556967177,0.01938,2.16491666,0.2905,228.631287
1162,0.0605915277,0.02086,2.13637143,0.2783,228.669495
1163,0.0562265887,0.01946,2.19182279,0.2897,228.962555
1164,0.058122275,0.02054,2.16096831,0.2839,229.173218
1165,0.0557990028,0.02014,2.17179284,0.2927,229.491318
1166,0.058227308,0.01988,2.08389616,0.2721,229.766342
1167,0.0556037916,0.01896,2.16129234,0.287,230.18399
1168,0.06094214,0.02156,2.11065811,0.2858,230.193024
1169,0.0551777485,0.01888,2.1652245,0.2907,230.693329
1170,0.0629515742,0.0212,2.12732114,0.2827,230.370926
1171,0.0580854499,0.01976,2.2073226,0.2862,230.617371
1172,0.0625612421,0.02224,2.18732656,0.2927,230.575897
1173,0.0529794987,0.0186,2.13345698,0.2801,231.02182
1174,0.0601983311,0.02112,2.10969398,0.2798,231.096466
1175,0.0561052218,0.01918,2.1437876,0.2842,231.360016
1176,0.0599578266,0.02038,2.16987967,0.2847,231.203125
1177,0.0602056208,0.02066,2.09844886,0.284,231.290253
1178,0.0563613939,0.02004,2.15755537,0.2921,231.662323
1179,0.0564666568,0.0194,2.12287683,0.2812,231.890457
1180,0.0567475127,0.01922,2.15021488,0.2835,232.118652
1181,0.0607192289,0.0211,2.17228503,0.2851,232.148315
1182,0.0581877253,0.02038,2.18154828,0.2786,232.203217
1183,0.0572157653,0.02026,2.15240896,0.2873,232.44606
1184,0.061297864,0.02134,2.10981089,0.2889,232.317703
1185,0.0590538611,0.02044,2.18778407,0.289,232.360077
1186,0.0545735637,0.0193,2.08375901,0.2854,232.63118
1187,0.0570785236,0.0188,2.1737311,0.2899,232.780426
1188,0.0589116369,0.021,2.13755915,0.2815,232.958252
1189,0.0574663199,0.02032,2.21233652,0.2945,233.244141
1190,0.0581111311,0.01972,2.1268098,0.2846,233.263245
1191,0.058983189,0.02096,2.19787461,0.2807,233.460083
1192,0.0593586461,0.021,2.09895882,0.2837,233.607071
1193,0.0559428985,0.01874,2.16720406,0.2786,233.903534
1194,0.056634718,0.0199,2.1086087,0.2779,234.026764
1195,0.0586367037,0.0211,2.11294008,0.279,234.214325
1196,0.0588053153,0.02006,2.1206547,0.2759,234.271973
1197,0.0587848675,0.02052,2.18857406,0.2951,234.218506
1198,0.0577279529,0.02026,2.13671382,0.2842,234.418304
1199,0.0596310605,0.02038,2.12147437,0.2794,234.267807
1200,0.0533305108,0.01914,2.14263689,0.2895,234.704132
1201,0.0585849306,0.01986,2.18256175,0.2913,234.745636
1202,0.0587156325,0.02074,2.10418732,0.2816,234.866791
1203,0.0533753621,0.0182,2.06956731,0.2677,235.432709
1204,0.0564251931,0.01956,2.119485,0.2767,235.563507
1205,0.0585111891,0.02078,2.09573204,0.2811,235.735184
1206,0.0565970261,0.01992,2.1250847,0.28,235.93927
1207,0.0569137907,0.02026,2.14131338,0.282,236.115204
1208,0.059134315,0.02014,2.16037547,0.2794,236.044922
1209,0.057888718,0.0198,2.0693449,0.2768,236.013824
1210,0.0576264142,0.01994,2.14605678,0.2826,236.21019
1211,0.0563038365,0.01912,2.16646568,0.2868,236.350204
1212,0.0547620168,0.01976,2.19568745,0.2816,236.753464
1213,0.0561269628,0.01826,2.14342975,0.2774,236.828033
1214,0.0563261373,0.01996,2.07849837,0.2766,237.036163
1215,0.057516537,0.01974,2.13546858,0.2778,237.181183
1216,0.0578703354,0.02042,2.13755034,0.2847,237.20256
1217,0.0565543641,0.02028,2.10133859,0.2773,237.403152
1218,0.0544757074,0.0192,2.19762371,0.2875,237.634384
1219,0.0555490441,0.01946,2.10926956,0.2775,237.833145
1220,0.0597132699,0.0204,2.14155347,0.2874,237.788116
1221,0.0580620885,0.01924,2.19056411,0.2929,237.90097
1222,0.0557465162,0.01896,2.10634688,0.2788,238.097412
1223,0.0546880565,0.01918,2.10883649,0.2781,238.541748
1224,0.0586677831,0.02016,2.14984918,0.2819,238.321442
1225,0.0539248632,0.0187,2.13654292,0.2783,238.595642
1226,0.0556483485,0.01924,2.21559381,0.2844,238.8741
1227,0.0531848474,0.01854,2.16960561,0.2815,239.288757
1228,0.0575724217,0.01962,2.19460874,0.2914,239.323044
1229,0.0582552491,0.01986,2.1950561,0.2854,239.302917
1230,0.0559304095,0.019,2.10239823,0.2709,239.377197
1231,0.056576629,0.01984,2.13250493,0.2783,239.403824
1232,0.0537421884,0.01812,2.20858318,0.2882,239.755096
1233,0.058316556,0.01992,2.16050241,0.2837,239.820404
1234,0.0537821022,0.01878,2.18623996,0.2852,240.137009
1235,0.0585822672,0.02054,2.17482245,0.2813,240.18248
1236,0.0559128714,0.01936,2.19364521,0.2843,240.249451
1237,0.0568436944,0.01986,2.17377478,0.2875,240.357483
1238,0.0538902189,0.01866,2.14869904,0.2772,240.814178
1239,0.0539629289,0.01892,2.13533658,0.278,241.020615
1240,0.0597458617,0.0204,2.22495665,0.2887,240.822235
1241,0.055219647,0.01916,2.14594342,0.2826,241.127472
1242,0.05533969,0.019,2.1818544,0.2895,241.25766
1243,0.0562550354,0.0195,2.18430401,0.285,241.409836
1244,0.0524602684,0.0183,2.19071546,0.285,241.850311
1245,0.058878408,0.02016,2.19334376,0.28,241.741943
1246,0.0537971096,0.01934,2.14750307,0.278,242.088501
1247,0.0536397071,0.01886,2.16598204,0.2769,242.399536
1248,0.0536128899,0.0185,2.17740662,0.2784,242.750504
1249,0.0583924505,0.01982,2.17382417,0.2824,242.68074
1250,0.0584230045,0.01998,2.1808273,0.2852,242.633316
1251,0.049850326,0.01684,2.18347378,0.2922,243.223724
1252,0.0546729481,0.01882,2.16386402,0.2813,243.435089
1253,0.0535201241,0.01888,2.12709349,0.2768,243.757584
1254,0.0544665514,0.01888,2.17594279,0.2856,243.986572
1255,0.0534241834,0.01872,2.20657746,0.2936,244.297455
1256,0.0572854082,0.02026,2.19565703,0.2837,244.247131
1257,0.0543077929,0.01854,2.17772092,0.2826,244.381775
1258,0.0534920087,0.01902,2.30057326,0.2982,244.652725
1259,0.059301283,0.01996,2.17689552,0.2804,244.526794
1260,0.0535817153,0.01836,2.16382573,0.2728,244.689285
1261,0.0523280722,0.0174,2.16063089,0.2871,245.059128
1262,0.0540890649,0.0191,2.25970579,0.2997,245.165359
1263,0.055688815,0.01858,2.07963501,0.2775,245.255569
1264,0.0534941777,0.01838,2.14189337,0.2796,245.547272
1265,0.0556994601,0.01932,2.13172882,0.2806,245.446045
1266,0.0551867464,0.0189,2.20893554,0.2959,245.631973
1267,0.0532712658,0.01804,2.18074601,0.2917,245.969879
1268,0.0512447665,0.017,2.15071787,0.2843,246.360855
1269,0.0546236428,0.01844,2.15250385,0.2865,246.438873
1270,0.0581883344,0.01962,2.13635803,0.2826,246.182632
1271,0.0542010643,0.01908,2.14017479,0.2827,246.494553
1272,0.054375603,0.01842,2.15610865,0.2833,246.630905
1273,0.0527078947,0.0182,2.13887377,0.2784,246.895691
1274,0.0585358945,0.02054,2.17620282,0.2822,246.748947
1275,0.0553641265,0.0191,2.18387263,0.2878,246.775208
1276,0.0566171859,0.01934,2.12792099,0.2777,246.897232
1277,0.0546883611,0.01876,2.17287703,0.2745,246.905151
1278,0.0570499988,0.01948,2.14298242,0.2877,246.825302
1279,0.0530431744,0.01836,2.21894634,0.2883,247.161407
1280,0.0554909779,0.01926,2.13925554,0.2813,247.203857
1281,0.0524702298,0.01838,2.16613885,0.2817,247.488892
1282,0.0532989016,0.01838,2.14126363,0.2792,247.783081
1283,0.0533838201,0.0181,2.15730368,0.278,247.878616
1284,0.0561863811,0.01928,2.12631965,0.2816,247.9039
1285,0.0555602726,0.01926,2.11603069,0.2797,247.858765
1286,0.0517451833,0.01802,2.13018463,0.2826,248.21666
1287,0.0555017772,0.0191,2.13989563,0.2788,248.33017
1288,0.0539742778,0.018,2.10287869,0.2777,248.494751
1289,0.0551521689,0.01838,2.13140044,0.2843,248.527115
1290,0.0534445706,0.01778,2.1555471,0.2889,248.760712
1291,0.0522258324,0.01858,2.15112203,0.278,249.098892
1292,0.0526963332,0.01924,2.16008735,0.2778,249.391678
1293,0.0561587248,0.0189,2.14636375,0.2799,249.378281
1294,0.0530366693,0.01792,2.18589405,0.2866,249.636246
1295,0.0534079121,0.01874,2.17228897,0.2823,249.82962
1296,0.05549004,0.0192,2.20308731,0.2775,249.900696
1297,0.0561960007,0.01888,2.13492219,0.2817,249.896042
1298,0.0516774392,0.01762,2.11287674,0.2825,250.093643
1299,0.050410459,0.01762,2.12176679,0.2809,250.427979
1300,0.0488981104,0.01696,2.15609879,0.2864,250.95137
1301,0.0513760213,0.01758,2.18823744,0.2883,251.356384
1302,0.0537318392,0.01874,2.21638574,0.2986,251.515381
1303,0.050247317,0.01686,2.15899431,0.2806,251.877182
1304,0.0485877069,0.01656,2.17609875,0.2777,252.341766
1305,0.0539585676,0.01912,2.12449658,0.2781,252.598175
1306,0.0555201129,0.01878,2.16859476,0.2742,252.613434
1307,0.0539559206,0.01848,2.17006154,0.2789,252.600174
1308,0.0524553671,0.01882,2.12643577,0.2751,252.911255
1309,0.0528485324,0.0179,2.18866462,0.2892,253.106415
1310,0.0484818404,0.0171,2.18843871,0.2788,253.613739
1311,0.0500451869,0.01698,2.22550399,0.2815,253.895325
1312,0.0557680597,0.01924,2.17219387,0.2868,253.768188
1313,0.0515653964,0.0181,2.21937731,0.2833,253.984406
1314,0.0502875879,0.0179,2.19408666,0.2795,254.342239
1315,0.0511315299,0.01806,2.2275243,0.2874,254.610626
1316,0.0549237907,0.0196,2.22560104,0.2848,254.584366
1317,0.0519186488,0.01818,2.21191294,0.2935,254.812683
1318,0.0547266802,0.0187,2.19769353,0.2842,254.966492
1319,0.0541568272,0.01882,2.24069788,0.2956,255.0849
1320,0.0549463265,0.01908,2.20028127,0.2846,255.101593
1321,0.0500782253,0.01702,2.16979086,0.2801,255.41568
1322,0.0526200172,0.01784,2.29848561,0.2927,255.531189
1323,0.0520220335,0.01814,2.21705412,0.2841,255.72876
1324,0.0528946554,0.01856,2.22452594,0.2814,255.767212
1325,0.053741215,0.0184,2.27723552,0.2949,255.840775
1326,0.0534880238,0.01848,2.20495157,0.2755,256.018341
1327,0.0508528271,0.01724,2.18629587,0.284,256.260986
1328,0.0474688511,0.0161,2.20028376,0.283,256.728882
1329,0.0549224864,0.0194,2.18237957,0.2811,256.660248
1330,0.0557619975,0.01932,2.17992504,0.2878,256.52301
1331,0.0491880146,0.01672,2.19481047,0.2872,256.759705
1332,0.0486678364,0.01714,2.21877514,0.2875,257.170776
1333,0.0526918816,0.01788,2.1994728,0.2852,257.412903
1334,0.0513541039,0.01754,2.22607072,0.2963,257.616119
1335,0.0549075577,0.01944,2.23705125,0.2869,257.405945
1336,0.0485163365,0.01684,2.19358148,0.2766,257.914734
1337,0.0534790575,0.01836,2.20030076,0.2831,257.78006
1338,0.0503796562,0.0171,2.17822837,0.2864,258.124573
1339,0.0535233518,0.01844,2.22103505,0.2926,258.100342
1340,0.0520457811,0.01778,2.19870948,0.2864,258.191101
1341,0.0532461876,0.01888,2.1807595,0.2836,258.211517
