Epoch,Train Loss,Train Error,Test Loss,Test Error,Path Norm,Exact Path Norm
1140,0.140532401,0.04948,1.89262674,0.3116,1500921.75,9451.18876
1141,0.139516453,0.04948,1.85661398,0.3072,1519435.0,9718.64461
1142,0.139833737,0.04972,1.84159284,0.2981,1520524.0,9151.57441
1143,0.1367046,0.04784,1.82021803,0.3003,1519737.88,9692.55743
1144,0.13825866,0.04824,1.86727788,0.3078,1532419.12,9448.23347
1145,0.13799471,0.0483,1.87964472,0.309,1539062.0,9432.42679
1146,0.135422077,0.04788,1.90111362,0.3117,1520583.75,9409.40701
1147,0.144024135,0.05054,1.83964999,0.3066,1533179.75,8281.55525
1148,0.134189376,0.04738,1.88609837,0.3071,1561432.88,10013.7271
1149,0.1372889,0.04794,1.7943325,0.2937,1569788.75,10021.3813
1150,0.136994855,0.04834,1.85225995,0.3038,1594317.5,9614.29818
1151,0.141979097,0.04968,1.87185215,0.3039,1546431.0,9799.5164
1152,0.132407964,0.04632,1.87213797,0.3062,1588001.25,10430.8337
1153,0.136413717,0.04758,1.87185616,0.305,1585979.88,9283.13006
1154,0.135289515,0.04814,1.87886447,0.3073,1593583.25,9478.28116
1155,0.134470653,0.04704,1.84874691,0.2978,1573805.0,9252.48084
1156,0.138071833,0.0487,1.83672027,0.2906,1611551.5,11130.8281
1157,0.135415185,0.04746,1.87566602,0.3016,1649004.5,8938.15778
1158,0.13389498,0.04752,1.84554295,0.2953,1621231.5,10376.306
1159,0.136675449,0.04798,1.87106681,0.3061,1625158.12,9944.57497
1160,0.140051778,0.04926,1.86909912,0.2977,1646992.38,10790.3307
1161,0.138302198,0.04866,1.86890553,0.2996,1661827.0,10721.8528
1162,0.137432162,0.04768,1.87121731,0.304,1673009.75,9921.56432
1163,0.139205965,0.04926,1.87991282,0.3075,1672090.12,10066.9699
1164,0.131929585,0.04646,1.83300982,0.3017,1687640.38,10902.0584
1165,0.132256132,0.04586,1.928181,0.3189,1705491.25,9481.35416
1166,0.133932565,0.04724,1.86423416,0.3076,1685632.75,9186.29005
1167,0.13785531,0.04938,1.88576485,0.3028,1696767.25,10398.1035
1168,0.129069438,0.04508,1.86056348,0.3061,1738387.5,10072.3971
1169,0.134869505,0.04732,1.85886589,0.3012,1755730.12,9275.75029
1170,0.125323343,0.04372,1.86419027,0.3021,1768297.12,9516.23525
1171,0.134597919,0.04796,1.84188147,0.2983,1756862.0,10299.5769
1172,0.136070497,0.0483,1.8660834,0.301,1744625.88,10821.0165
1173,0.139985642,0.04948,1.82351232,0.283,1753667.0,9404.135
1174,0.138744368,0.04922,1.89615321,0.3103,1754531.5,10709.4754
1175,0.132506348,0.04632,1.92249175,0.3066,1783998.38,10381.0282
1176,0.137002504,0.04788,1.89200918,0.3032,1808721.75,10100.0719
1177,0.140104076,0.05002,1.90791855,0.3129,1790826.0,10033.6462
1178,0.134477898,0.04672,1.84685708,0.3004,1829486.0,9398.81182
1179,0.139486581,0.04866,1.87994927,0.2939,1832015.25,9970.08654
1180,0.135917646,0.04756,1.86949858,0.3034,1850310.0,10202.7941
1181,0.136777105,0.0476,1.91941984,0.3119,1831888.25,10063.6715
1182,0.14029804,0.04932,1.85079472,0.3004,1822406.5,11521.4364
1183,0.128378807,0.04524,1.93493451,0.3061,1862153.88,10096.5224
1184,0.138992734,0.0487,1.85161112,0.3065,1826050.62,10212.8901
1185,0.131639601,0.04602,1.87455511,0.3109,1864407.5,11594.9097
1186,0.136555524,0.04848,1.89397181,0.3079,1879188.38,10729.9879
1187,0.135427402,0.04848,1.86063149,0.2976,1864899.25,9962.86195
1188,0.133074815,0.04694,1.94454766,0.3095,1913558.5,10255.9495
1189,0.132284292,0.04736,1.91948312,0.3125,1935921.25,10275.9907
1190,0.127088742,0.04454,1.88369474,0.3053,1935121.0,9455.75532
1191,0.131382637,0.0472,1.83048368,0.2912,1935953.5,10809.9057
1192,0.133122195,0.04658,1.8327105,0.2956,1947676.0,11310.4952
1193,0.135866815,0.04822,1.77775657,0.2886,1914930.75,10618.8587
1194,0.137765845,0.04892,1.87929962,0.3034,1946437.88,10790.2268
1195,0.135682478,0.04734,1.85098192,0.3017,1965889.38,11457.467
1196,0.133892914,0.04758,1.88739578,0.3068,1969701.88,10844.4803
1197,0.132469297,0.04564,1.84759827,0.2959,1966294.5,10847.8718
1198,0.127639252,0.04568,1.82595269,0.2917,1991695.25,10585.5849
1199,0.13358547,0.0476,1.84747489,0.3009,2003118.25,11246.4374
1200,0.133200342,0.04626,1.93553344,0.3171,2040382.75,10530.7945
1201,0.132948497,0.04596,1.87289283,0.3026,2025483.5,10039.0033
1202,0.134128073,0.04694,1.91773584,0.309,2008661.25,9162.91353
1203,0.132857998,0.04732,1.88203732,0.3046,2052951.12,10047.9407
1204,0.13583772,0.04754,1.86075125,0.296,2014406.62,10303.2619
1205,0.128141965,0.04522,1.90039574,0.3056,2041107.75,10322.8534
1206,0.130771475,0.04632,1.89891635,0.3039,2076176.0,9429.90158
1207,0.136056117,0.04758,1.87819639,0.3079,2061851.25,10430.7923
1208,0.132730879,0.04724,1.89408678,0.3094,2101574.0,10240.2412
1209,0.129770978,0.04622,1.90103841,0.3073,2114032.5,11399.0549
1210,0.129697215,0.046,1.9229826,0.3102,2114543.0,9196.01996
1211,0.128190649,0.045,1.91602814,0.3036,2140131.0,10072.5237
1212,0.137276131,0.04926,1.93396767,0.3105,2120817.0,9706.59668
1213,0.131344391,0.04528,1.90329581,0.308,2166175.5,11103.0893
1214,0.13364868,0.04656,1.90384478,0.3079,2173069.0,10294.6413
1215,0.124048263,0.04278,1.86544889,0.2923,2182195.25,10478.3413
1216,0.129862456,0.04608,1.95120868,0.3141,2212846.0,9912.2439
1217,0.130096054,0.0455,1.9308694,0.3106,2182902.5,10105.6436
1218,0.131829694,0.04712,1.89628873,0.3007,2230200.25,10124.6384
1219,0.133240208,0.04628,1.90889205,0.3074,2241847.5,12707.8005
1220,0.131832281,0.04554,1.88685443,0.3002,2218254.0,10769.4192
1221,0.133200026,0.04708,1.95211089,0.305,2199266.25,11351.4438
1222,0.131838461,0.04654,1.92402795,0.2968,2223719.5,10678.2443
1223,0.132241504,0.04678,1.9428035,0.3097,2267039.5,10747.724
1224,0.132268794,0.04622,1.92224399,0.3125,2251510.0,10873.6164
1225,0.126284899,0.04494,1.90966696,0.2961,2309581.0,10821.4205
1226,0.134010312,0.04698,1.92313061,0.3102,2319795.0,11318.1778
1227,0.133067263,0.0468,1.93088644,0.3143,2334533.0,11082.708
1228,0.13121798,0.04592,1.92493039,0.3102,2309174.0,11358.6734
1229,0.12967381,0.04616,1.88623166,0.3018,2325537.5,10652.3488
1230,0.13068964,0.0462,1.93393034,0.3102,2321759.5,10821.6506
1231,0.13727788,0.04824,1.92723,0.3077,2367150.75,10550.5676
1232,0.132019951,0.04626,1.95274019,0.3139,2360637.5,10262.3239
1233,0.13632445,0.04784,1.86682069,0.2895,2338274.5,11011.7332
1234,0.127169279,0.04528,1.88509838,0.2945,2336885.5,10787.5811
1235,0.133084973,0.04732,1.89129281,0.3031,2372996.25,11269.4017
1236,0.126972185,0.04498,1.91939776,0.3059,2396896.0,11536.9191
1237,0.128989562,0.04542,1.86612499,0.3013,2382523.0,10575.8697
1238,0.134228548,0.04732,1.9231461,0.3063,2421788.5,11508.4032
1239,0.132624294,0.04652,1.90522314,0.2994,2414232.5,10454.065
1240,0.131158746,0.04538,1.9112214,0.3073,2426701.0,10788.2577
1241,0.130640005,0.04604,1.88211846,0.2976,2443959.5,11012.5511
1242,0.13029411,0.04576,1.8920288,0.3012,2434995.0,10044.4208
1243,0.133820702,0.04726,1.85895556,0.2958,2441407.5,9573.92484
1244,0.127745586,0.0448,1.86080631,0.2956,2459916.0,10607.2989
1245,0.1321175,0.04698,1.84649257,0.2958,2467177.0,12858.4041
1246,0.130433506,0.0469,1.89527446,0.3018,2487672.0,11027.5974
1247,0.128009618,0.0452,1.9195405,0.3121,2532535.25,11728.6577
1248,0.127882198,0.04454,1.92207405,0.3043,2498414.0,11412.8633
1249,0.134737809,0.04812,1.96256956,0.3164,2553681.25,10917.6231
1250,0.127584574,0.0446,1.8669668,0.3042,2559241.25,11674.6159
1251,0.121891522,0.04322,1.88772989,0.3024,2590629.5,10667.9945
1252,0.129440493,0.04528,1.85312938,0.2998,2606039.75,11189.4324
1253,0.128616045,0.04476,1.88614581,0.3085,2576446.5,12530.4751
1254,0.126242049,0.0449,1.89864121,0.3019,2684551.75,11871.1904
1255,0.128169557,0.04498,1.95211346,0.3125,2626240.25,10654.9351
1256,0.131102199,0.04602,1.91292405,0.3018,2591489.75,11009.7659
1257,0.133493069,0.04674,1.91980341,0.31,2615043.75,11617.9991
1258,0.128958299,0.04518,1.94010782,0.3155,2679897.0,10174.6263
1259,0.130969777,0.04604,1.91117421,0.3062,2655557.0,12366.0534
1260,0.122765506,0.04338,1.92486977,0.3122,2644385.0,10862.5624
1261,0.121115701,0.0422,1.91584273,0.3076,2765617.25,13243.5869
1262,0.128292183,0.0442,1.88133944,0.2995,2686801.25,10938.719
1263,0.124598478,0.04388,1.87871159,0.2966,2682437.0,13239.8038
1264,0.123206129,0.04358,1.98391874,0.3123,2779895.0,10866.989
1265,0.131617437,0.04648,1.93472871,0.3064,2745504.5,12940.1064
1266,0.125614214,0.04478,1.9759265,0.3168,2789095.5,12882.3388
1267,0.130331131,0.04592,1.91680398,0.3045,2763387.5,10674.4299
1268,0.133237048,0.0464,1.94464805,0.3149,2801496.5,12913.3175
1269,0.129398892,0.0447,1.9643054,0.3094,2790125.0,11316.4206
1270,0.125961597,0.04446,1.90663044,0.2993,2809676.5,10757.4841
1271,0.120982935,0.04274,1.94182457,0.3086,2828913.5,11653.8471
1272,0.128698319,0.04624,1.95317973,0.3161,2864027.5,11500.9913
1273,0.125637839,0.0439,1.87724565,0.3002,2880420.5,11748.871
1274,0.1223937,0.044,1.94673362,0.3022,2877545.75,11375.7578
1275,0.127210082,0.04324,1.89051313,0.2996,2883266.5,10307.4402
1276,0.128179145,0.04508,1.9857204,0.3011,2883273.25,12399.1605
1277,0.127303672,0.04552,1.90497067,0.3011,2880290.5,11841.6153
1278,0.126402304,0.04388,1.90010149,0.2975,2913866.75,11082.5849
1279,0.12883317,0.04552,1.95301128,0.3043,2934318.75,11826.4675
1280,0.124009966,0.04424,1.97360074,0.3121,2951820.5,12987.51
1281,0.123778252,0.04352,1.92842179,0.3016,2995431.5,11708.1706
1282,0.129063541,0.04564,1.90489969,0.2894,2948351.0,11662.3128
1283,0.124873373,0.04308,1.95188951,0.3118,2940320.5,11841.8513
1284,0.123477176,0.04344,1.89168137,0.2986,2974801.5,11997.6663
1285,0.126716449,0.0446,1.98960286,0.3154,2996809.0,10543.0671
1286,0.12453903,0.0448,1.94211097,0.3073,3006075.5,11096.9863
1287,0.121137435,0.04298,1.93199871,0.2959,3032423.5,11819.8911
1288,0.126963728,0.04576,1.90665405,0.2987,3065136.0,9612.16863
1289,0.131790564,0.04742,1.92743185,0.304,3071657.0,12475.9013
1290,0.125580076,0.0441,1.92474877,0.297,3066765.0,12068.9076
1291,0.125067895,0.04358,1.91727711,0.2961,3066363.0,11103.3736
1292,0.120897501,0.04278,1.96569405,0.3098,3126107.25,12452.9835
1293,0.123784372,0.04468,1.9444305,0.3088,3108885.0,12071.5207
1294,0.128621022,0.04624,1.9239382,0.3048,3122565.5,11818.5271
1295,0.122946055,0.0427,1.88700202,0.2917,3131285.25,11094.6904
1296,0.130999638,0.04582,1.93437779,0.3131,3176551.5,11211.3742
1297,0.120728395,0.04278,1.92227359,0.3002,3162911.5,11090.9897
1298,0.121546421,0.04256,1.94989353,0.3053,3155668.0,13027.5997
1299,0.126965233,0.04464,1.97332014,0.3124,3168399.0,11046.8749
1300,0.12456355,0.0439,1.95040769,0.3041,3205357.0,11217.6503
1301,0.124795671,0.04434,1.92909701,0.304,3265109.0,14039.9335
1302,0.117268641,0.04166,1.94124452,0.308,3289746.5,11293.7642
1303,0.12859354,0.04556,1.86195065,0.297,3242197.75,12119.5158
1304,0.124776995,0.04376,1.90096686,0.3023,3248486.75,12373.2805
1305,0.123728728,0.04346,1.91846793,0.3038,3297880.0,13387.6602
1306,0.126887754,0.04508,1.92375182,0.3071,3318511.25,11952.0828
1307,0.124831376,0.044,1.94056168,0.3054,3338566.0,12065.2737
1308,0.124198025,0.04456,1.93100217,0.3034,3402818.5,12316.0588
1309,0.123362402,0.04428,1.92746983,0.3029,3381828.0,12227.5956
1310,0.126089194,0.04368,1.89874602,0.2988,3401038.5,11942.7885
1311,0.122743089,0.04334,1.95086527,0.3093,3417109.5,11870.7128
1312,0.119828364,0.04202,1.93029859,0.3048,3395622.0,12351.5087
1313,0.120029758,0.04222,1.96310402,0.3077,3410232.25,10543.5448
1314,0.124533139,0.04436,1.9518251,0.3072,3480999.75,13015.9182
1315,0.126040799,0.04426,1.95639052,0.3023,3449216.25,12528.7366
1316,0.126264064,0.04528,1.95964236,0.3111,3493022.75,12213.0938
1317,0.1210965,0.04302,1.95097854,0.3066,3489511.5,12473.5753
1318,0.124934452,0.04326,1.92764966,0.2925,3555494.5,13025.6488
1319,0.126893302,0.04398,1.91465896,0.2978,3486786.0,13383.942
1320,0.123422516,0.04306,1.97998922,0.3096,3548581.5,14146.783
1321,0.124340654,0.04372,1.88733268,0.2991,3535157.75,13703.7446
1322,0.126802403,0.04548,1.93169542,0.3072,3563181.75,12312.8526
1323,0.123978178,0.04354,1.93979175,0.3021,3604724.5,13053.4392
1324,0.124616503,0.0437,2.01083393,0.3196,3623046.75,13833.8878
1325,0.122547563,0.04312,2.02467421,0.3114,3596920.0,11864.6282
1326,0.130747101,0.045,1.9018303,0.3042,3575613.5,12010.4672
1327,0.124607743,0.04382,1.92366606,0.3072,3632465.75,12978.3577
1328,0.123306764,0.04384,1.99265411,0.3165,3643872.5,12709.3609
1329,0.122844591,0.04226,1.98352877,0.3158,3648104.75,12260.1976
1330,0.124837829,0.04502,1.95253849,0.305,3738637.5,11013.478
1331,0.120832738,0.04204,1.93808749,0.3085,3749595.75,12327.3943
1332,0.117354245,0.04094,1.95408345,0.313,3728446.5,12238.005
1333,0.123767179,0.04382,1.92851333,0.2982,3722075.75,11366.8256
1334,0.12483317,0.04472,1.95938788,0.3075,3802430.0,14561.3592
1335,0.123951676,0.0441,1.96518368,0.2991,3790705.5,13119.3921
1336,0.119168433,0.04264,1.92812081,0.2942,3801687.75,12285.7097
1337,0.125951525,0.04372,1.97048353,0.31,3824378.5,11541.7998
1338,0.123087365,0.04352,2.01090052,0.3068,3864122.5,11754.2374
1339,0.126785539,0.04538,1.91412878,0.3004,3822303.25,12194.8966
1340,0.120871365,0.0427,1.94942049,0.3078,3896511.5,12255.4689
1341,0.122247694,0.04232,1.95534882,0.3042,3838921.5,12367.1458
1342,0.122883304,0.04322,1.90763221,0.3039,3904342.5,12846.0847
1343,0.123362298,0.04378,1.89473164,0.2971,3914920.5,12483.9309
1344,0.114658751,0.04042,1.95249195,0.3025,3959409.75,11200.7047
1345,0.119991063,0.0422,1.94640897,0.2989,3990964.5,14328.1206
1346,0.119636489,0.0429,1.93544857,0.3002,3989567.0,13529.2851
1347,0.121256121,0.04336,1.92206777,0.302,3992837.0,11419.9763
1348,0.12171696,0.04164,1.97668406,0.3027,4036139.5,12779.1811
1349,0.122775372,0.04304,1.8993999,0.2987,4016348.25,12340.2382
1350,0.120964921,0.04216,1.92261503,0.3019,4052244.0,13162.8694
1351,0.120767062,0.04252,1.96622288,0.3127,4055004.75,13375.4664
1352,0.118136719,0.0414,1.95011724,0.2978,4072977.0,12199.3948
1353,0.125482165,0.0447,1.98373018,0.3108,4125433.5,13390.2626
1354,0.120537936,0.0431,1.92577031,0.2995,4111614.5,13316.972
1355,0.119711104,0.04186,1.93438286,0.2978,4157423.0,12692.5062
1356,0.121724872,0.04268,1.91441232,0.3022,4157105.0,13195.4545
1357,0.122415029,0.04286,1.93661255,0.3013,4112258.25,13088.5552
1358,0.118108106,0.04222,1.93396742,0.3025,4206626.5,14206.0912
1359,0.122534747,0.04318,1.92020986,0.3017,4207865.0,11830.3718
1360,0.122001573,0.04246,1.98183025,0.3094,4303248.5,12734.2187
1361,0.112943208,0.03976,1.92525085,0.3042,4283694.0,12466.2468
1362,0.120933688,0.04354,1.9248539,0.3062,4225268.0,11956.1284
1363,0.113639703,0.04016,1.95260526,0.3045,4277628.0,12672.4447
1364,0.125134994,0.04434,1.9552474,0.3028,4286689.5,13096.3167
1365,0.119509742,0.04212,1.87881867,0.2905,4330578.5,13415.8293
1366,0.124509168,0.04422,1.92247853,0.3082,4320185.0,12471.2642
1367,0.122520063,0.0432,1.94888274,0.3014,4392477.5,13937.9213
1368,0.116816366,0.04204,1.94141392,0.3107,4326314.0,12913.3053
1369,0.122178233,0.04346,1.96549237,0.3028,4442092.0,12496.1115
1370,0.122892196,0.04408,1.9635786,0.3054,4390031.5,12558.2736
1371,0.120873808,0.0415,1.97826063,0.312,4498855.0,12593.3869
1372,0.117933929,0.0408,1.96084035,0.3002,4461614.0,11707.1802
1373,0.120456853,0.04314,1.98292465,0.3024,4519825.0,13183.0076
1374,0.121835828,0.04154,1.91658587,0.2955,4516057.0,13302.2356
1375,0.12336311,0.04304,1.96100331,0.304,4480885.0,11958.2068
1376,0.120698347,0.04278,1.94218902,0.3047,4491100.0,16027.3832
1377,0.120648411,0.04196,1.95774904,0.3016,4498402.0,12609.6675
1378,0.119083287,0.04182,1.97265396,0.3036,4512086.0,12827.0005
1379,0.12326262,0.04336,1.94967716,0.3039,4558340.0,13846.394
1380,0.119472748,0.04206,1.91152114,0.3009,4574128.0,13723.6904
1381,0.125879302,0.04442,1.95534443,0.3032,4577982.0,13562.4821
1382,0.123581027,0.04326,1.96104731,0.3069,4684481.5,12843.6761
1383,0.115937223,0.03968,1.95962716,0.3116,4658961.0,13461.1358
1384,0.121275758,0.0424,1.98364701,0.3126,4673454.5,12295.9387
1385,0.115270882,0.04086,1.98904793,0.3077,4751874.0,14072.2119
1386,0.120589101,0.04362,1.94450319,0.3046,4693730.5,13828.6324
1387,0.120280804,0.04268,1.95178995,0.2974,4737903.5,13266.9269
1388,0.114918351,0.03962,1.94594031,0.307,4802887.0,11636.1604
1389,0.121778378,0.04214,1.96046909,0.301,4785565.0,12352.0565
1390,0.12194798,0.04254,1.94882421,0.3002,4792055.0,13696.0603
1391,0.116005015,0.04032,1.93633173,0.299,4844650.0,15520.9223
1392,0.122059162,0.0428,1.95944358,0.3079,4791318.0,13345.6515
1393,0.117359059,0.04082,1.94410062,0.3101,4901068.5,14261.1375
1394,0.116469124,0.04156,1.90206911,0.3008,4924173.5,11700.7276
1395,0.119673025,0.04164,1.95805877,0.3066,4907873.0,12995.9501
1396,0.114491513,0.03978,1.98628082,0.3079,4919807.0,13109.4839
1397,0.119003744,0.04146,1.90870829,0.2928,4961598.5,13605.4908
1398,0.119663114,0.04264,1.93668959,0.3036,4954348.0,13679.7342
1399,0.119834895,0.04302,1.99337818,0.3104,4940058.0,13918.764
1400,0.113139115,0.0398,1.9567956,0.3003,5002961.5,12878.6824
1401,0.118707826,0.04056,1.97430209,0.3044,5042103.0,14091.0745
1402,0.117218668,0.04186,1.87613247,0.2874,5150213.0,15535.608
1403,0.123105136,0.04316,1.9737795,0.3053,5140954.0,13249.9976
1404,0.116485043,0.04064,1.94122057,0.3032,5086983.0,15590.5037
1405,0.117480189,0.04104,2.02192294,0.313,5142304.5,12704.4153
1406,0.115282419,0.04038,1.98979416,0.3026,5195477.5,14517.1055
1407,0.123109881,0.04366,1.95032846,0.3074,5155876.0,13312.6272
1408,0.116908735,0.04152,1.92988766,0.3034,5213205.0,13471.9273
1409,0.122160684,0.04302,1.93014,0.304,5198432.0,14364.5532
1410,0.119103702,0.04216,1.97030232,0.3046,5275519.5,12633.1272
1411,0.122201508,0.04216,1.93884391,0.301,5151568.0,13788.2693
1412,0.115387451,0.04076,1.90582428,0.3047,5188910.0,12810.9223
1413,0.113119064,0.03978,1.95539874,0.2998,5215197.0,12659.7957
1414,0.119427488,0.04234,1.9942464,0.3168,5272764.5,12443.0167
1415,0.118342318,0.04148,1.93648945,0.2988,5291562.0,14139.5401
1416,0.112516223,0.04004,1.96981539,0.306,5396351.0,13754.1155
1417,0.11838512,0.04218,1.98203135,0.3099,5347885.0,14019.0937
1418,0.116502693,0.04134,1.95580607,0.3057,5384138.0,13332.9862
1419,0.122348072,0.04284,1.9656928,0.3007,5487955.0,14442.7446
1420,0.118364296,0.04156,1.95008221,0.3008,5493044.5,13101.3473
1421,0.115797908,0.04092,2.00126639,0.3063,5404906.0,12978.3672
1422,0.115373346,0.0404,1.96598523,0.3034,5373494.0,13009.4976
1423,0.114834039,0.0405,2.01187878,0.3114,5483773.0,14287.0291
1424,0.116542189,0.041,1.98688962,0.3,5482000.0,14292.6064
1425,0.116098323,0.04072,1.97630919,0.3093,5548769.0,14108.7142
1426,0.113753397,0.03962,1.94751727,0.2962,5585417.5,16464.7746
1427,0.116179301,0.0412,1.92278278,0.301,5603664.0,15223.8784
1428,0.119584356,0.04258,1.98093074,0.2981,5621944.0,12943.1338
1429,0.11599011,0.04134,2.01971323,0.3082,5622316.0,14341.3689
1430,0.123834777,0.04356,2.00488584,0.3106,5628111.5,14382.3971
1431,0.116082226,0.0405,1.95964575,0.2972,5629086.5,13914.1771
1432,0.118786225,0.0414,1.94611056,0.2963,5663018.0,13398.0277
1433,0.11863347,0.04098,1.92613986,0.2904,5694090.5,16014.1214
1434,0.114392642,0.04022,2.00124005,0.3058,5599170.0,13310.8888
1435,0.114398348,0.04062,1.95424677,0.3003,5712289.0,13941.5207
1436,0.115873772,0.04058,2.00627342,0.308,5682704.0,13182.9794
1437,0.119937769,0.0413,1.99549584,0.3055,5812564.0,13591.9329
1438,0.11859365,0.04234,1.98910804,0.3072,5820756.0,14306.8894
1439,0.112643347,0.03982,1.97363142,0.3113,5805282.5,12947.5162
1440,0.112752689,0.04054,2.02429221,0.311,5837991.5,15668.9087
1441,0.117651308,0.0409,1.960455,0.3039,5903220.0,13996.543
1442,0.114919923,0.03948,2.04518419,0.3082,5934684.0,13618.3631
1443,0.114813232,0.0402,2.08495565,0.3221,5963183.0,13439.6367
1444,0.116604978,0.04124,1.97519465,0.3038,5958449.5,14788.4178
1445,0.114904001,0.03996,1.97322974,0.3026,6049022.0,14862.7472
1446,0.111416681,0.03922,1.98866512,0.2992,6006801.0,15026.8554
1447,0.119222748,0.0422,2.01861969,0.3125,6117523.0,14061.6467
1448,0.120171349,0.0423,1.98085078,0.3088,6102619.0,12665.4968
1449,0.11636707,0.0409,2.00427248,0.3025,6056533.5,14021.3575
1450,0.110016467,0.03942,1.96918846,0.3008,6014305.0,14556.5604
1451,0.116252814,0.04114,1.99198955,0.3074,6260593.5,14695.5114
1452,0.11641463,0.04096,1.98686685,0.3033,6197089.5,13749.7038
1453,0.115114602,0.0407,2.0182869,0.3081,6281452.0,15816.0659
1454,0.11535667,0.04024,1.98252427,0.3101,6288132.5,16284.3109
1455,0.10897373,0.0378,1.95544946,0.3033,6288129.0,13722.0225
1456,0.111332402,0.03944,1.99143006,0.3079,6243773.0,15633.4969
1457,0.119151142,0.04266,1.98495349,0.2984,6413923.5,14365.5955
1458,0.111239698,0.03854,1.98936336,0.307,6443765.0,14772.875
1459,0.119471917,0.04228,2.04121729,0.3105,6548881.5,15112.744
1460,0.112369173,0.03978,2.02629484,0.3067,6600398.5,15747.1358
1461,0.11329652,0.0401,2.00308799,0.3051,6456238.0,15148.9318
1462,0.113652755,0.0396,1.99046681,0.3025,6569386.0,13836.8775
1463,0.111074536,0.0391,1.9869077,0.3002,6684174.0,16092.7683
1464,0.118714877,0.04114,1.94577069,0.2988,6566263.0,15717.6215
1465,0.117550973,0.04182,1.98327437,0.2965,6531412.0,14934.1064
1466,0.113464124,0.03976,1.95333543,0.2967,6726882.0,13878.9821
1467,0.111753483,0.03876,1.92839862,0.2974,6657174.0,13583.063
1468,0.11562534,0.04092,1.9417208,0.3021,6552353.0,15795.3082
1469,0.115863423,0.0407,1.96871526,0.3028,6710758.0,16409.5996
1470,0.115401297,0.04196,1.95828448,0.3038,6699412.0,13789.7613
1471,0.112095467,0.03982,1.98435079,0.3034,6842474.0,14383.8203
1472,0.110933084,0.03906,1.95325883,0.3007,6822945.0,14994.6884
1473,0.11633363,0.04028,2.05068499,0.3151,6856461.5,14992.4732
1474,0.116344048,0.04138,1.95700439,0.2938,6891355.0,16148.0324
1475,0.116934645,0.04216,1.99231206,0.3054,6968511.5,15057.3287
1476,0.114614137,0.04008,2.10443154,0.3244,6993262.0,13845.4737
1477,0.108956236,0.03772,1.94049273,0.2939,7076679.5,13605.2841
1478,0.115253764,0.04086,1.95780908,0.3026,6920889.0,15097.8724
1479,0.114223509,0.041,1.9511761,0.3003,6992610.5,16040.4084
1480,0.109193953,0.03908,1.94977808,0.2979,7127455.5,15539.4239
1481,0.114930731,0.0407,1.98724316,0.3045,7028736.0,15942.9736
1482,0.115236482,0.04056,2.00489475,0.3066,7152981.0,13754.0049
1483,0.113139169,0.03986,1.93211465,0.2993,7142111.0,15023.8335
1484,0.115243577,0.04114,1.93981872,0.2981,7140682.5,14919.8825
1485,0.114785778,0.04026,1.9682179,0.3048,7159399.0,15264.8134
1486,0.11092982,0.03918,1.99677606,0.3083,7223516.0,16963.957
1487,0.109561437,0.03828,1.99013435,0.3058,7116422.5,16385.7411
1488,0.114850151,0.03902,1.96840568,0.3021,7163377.5,15415.7199
1489,0.113659644,0.03992,2.01185918,0.2985,7294515.5,15473.9686
1490,0.120465849,0.04246,1.97200593,0.2995,7325109.0,16720.4156
1491,0.109629795,0.03776,1.98496783,0.299,7385584.0,16397.5084
1492,0.117152758,0.0406,1.9738305,0.2993,7408989.0,15099.854
1493,0.117499629,0.0415,2.02472083,0.3047,7419113.0,14884.7239
1494,0.115050766,0.04032,2.04093134,0.3095,7425333.0,16222.5828
1495,0.109338272,0.03846,2.05390506,0.3066,7455666.5,13783.7417
1496,0.113878098,0.03988,1.96470873,0.3014,7471707.0,16421.5724
1497,0.110674324,0.0393,1.96603795,0.3044,7596427.5,14865.3424
1498,0.118035454,0.04078,1.97503861,0.3015,7543283.0,14240.187
1499,0.114573612,0.04096,1.97844991,0.2999,7526018.0,15794.2567
1500,0.111327439,0.03934,1.99356335,0.3062,7648091.0,16958.5731
1501,0.11049342,0.03858,1.97650029,0.2992,7670938.0,15113.1532
1502,0.107599495,0.0381,2.0215827,0.3031,7665518.5,17717.7112
1503,0.113829006,0.04028,2.0085771,0.3071,7819631.5,14794.8171
1504,0.116380578,0.04036,1.98654806,0.3078,7677432.5,17360.856
1505,0.112679714,0.03934,2.01786862,0.3165,7725065.0,14502.4044
1506,0.111845011,0.0392,2.01939279,0.3049,7701400.5,15156.1851
1507,0.112044746,0.03964,1.9929765,0.3015,7902737.5,14221.4776
1508,0.107425622,0.03808,1.97269105,0.3055,7917463.0,15801.3835
1509,0.109936306,0.03924,1.93461527,0.2908,7930827.5,14198.368
1510,0.113500345,0.03962,2.00259742,0.3036,7975278.0,16706.5954
1511,0.107320992,0.03716,1.99622514,0.3045,7912588.0,15768.5071
1512,0.109850835,0.03894,2.0787676,0.3154,8047188.0,14953.3239
1513,0.115602677,0.04082,2.08673601,0.3178,8053944.0,16868.5191
1514,0.113552743,0.03972,2.03280275,0.3018,8029101.0,15605.2142
1515,0.110207836,0.0388,2.0410551,0.3097,8153692.0,15220.9709
1516,0.118585697,0.04168,1.97992123,0.3033,8132137.5,16140.1738
1517,0.112421389,0.04052,1.96235466,0.3002,8039569.0,17825.7277
1518,0.105654716,0.03818,1.96185743,0.2998,8202558.0,18409.6815
